"Subject1Tag","Subject2Tag","RelationshipPath","Subject1ID","Subject2ID","ExtendedID","R","RFull","MathStandardized_1","HeightZGenderAge_1","MathStandardized_2","HeightZGenderAge_2"
703500,703800,"Gen1Housemates",703500,703800,7035,NA,NA,NA,-0.362574871629093,NA,0.323355857737168
703700,703800,"Gen1Housemates",703700,703800,7035,NA,NA,NA,-0.220258727051746,NA,0.323355857737168
704100,704200,"Gen1Housemates",704100,704200,7041,NA,0,NA,0.667047683084082,NA,1.10832332436954
704400,704500,"Gen1Housemates",704400,704500,7044,NA,0,NA,-0.480929767588327,NA,-1.22220663065368
704600,704700,"Gen1Housemates",704600,704700,7046,NA,0,NA,-0.379334239984287,NA,-1.73540494457999
704900,705000,"Gen1Housemates",704900,705000,7049,0.5,0.5,NA,-1.54071000951248,NA,-0.312590764678253
705100,705200,"Gen1Housemates",705100,705200,7051,NA,NA,NA,-0.814116840951531,NA,-0.82879559653022
705100,705300,"Gen1Housemates",705100,705300,7051,NA,NA,NA,-0.814116840951531,NA,-0.85870163275447
705200,705300,"Gen1Housemates",705200,705300,7051,NA,NA,NA,-0.82879559653022,NA,-0.85870163275447
705500,705600,"Gen1Housemates",705500,705600,7055,NA,NA,NA,0.372309597333201,NA,0.7203970502735
705800,705900,"Gen1Housemates",705800,705900,7058,NA,NA,NA,-1.81779246677989,NA,-0.60008066931389
706000,706100,"Gen1Housemates",706000,706100,7060,NA,NA,NA,0.338043021338865,NA,-0.220258727051746
706400,706500,"Gen1Housemates",706400,706500,7064,0.5,0.5,NA,0.349331056583551,NA,-0.814116840951531
706900,707000,"Gen1Housemates",706900,707000,7069,0.5,0.5,NA,1.36158878068457,NA,0.702642734063153
706900,707100,"Gen1Housemates",706900,707100,7069,NA,0,NA,1.36158878068457,NA,-0.681188772852539
707000,707100,"Gen1Housemates",707000,707100,7069,NA,0,NA,0.702642734063153,NA,-0.681188772852539
707400,707500,"Gen1Housemates",707400,707500,7074,0.5,0.5,NA,-0.13169163695604,NA,-1.10780090468137
707500,707600,"Gen1Housemates",707500,707600,7074,0.5,0.5,NA,-1.10780090468137,NA,-0.285776335868968
707400,707600,"Gen1Housemates",707400,707600,7074,0.5,0.5,NA,-0.13169163695604,NA,-0.285776335868968
707800,707900,"Gen1Housemates",707800,707900,7078,0.5,0.5,NA,1.33660601631762,NA,-0.532041964123892
707800,708000,"Gen1Housemates",707800,708000,7078,0.125,0.125,NA,1.33660601631762,NA,-0.918447331229712
707900,708000,"Gen1Housemates",707900,708000,7078,0.125,0.125,NA,-0.532041964123892,NA,-0.918447331229712
707900,708100,"Gen1Housemates",707900,708100,7078,0.125,0.125,NA,-0.532041964123892,NA,0.372309597333201
708000,708100,"Gen1Housemates",708000,708100,7078,0.5,0.5,NA,-0.918447331229712,NA,0.372309597333201
707800,708100,"Gen1Housemates",707800,708100,7078,0.125,0.125,NA,1.33660601631762,NA,0.372309597333201
708400,708500,"Gen1Housemates",708400,708500,7084,0.5,0.5,NA,-0.13169163695604,NA,0.667178000564948
708500,708600,"Gen1Housemates",708500,708600,7084,0.5,0.5,NA,0.667178000564948,NA,-0.106099842673803
708400,708600,"Gen1Housemates",708400,708600,7084,0.5,0.5,NA,-0.13169163695604,NA,-0.106099842673803
708500,708700,"Gen1Housemates",708500,708700,7084,0.5,0.5,NA,0.667178000564948,NA,-0.944722382490382
708400,708700,"Gen1Housemates",708400,708700,7084,0.5,0.5,NA,-0.13169163695604,NA,-0.944722382490382
708600,708700,"Gen1Housemates",708600,708700,7084,0.5,0.5,NA,-0.106099842673803,NA,-0.944722382490382
708800,708900,"Gen1Housemates",708800,708900,7088,0.5,0.5,NA,-1.16577202137841,NA,-0.459323902242004
709900,710000,"Gen1Housemates",709900,710000,7099,0.5,0.5,NA,0.874536244042733,NA,-0.285776335868968
710100,710200,"Gen1Housemates",710100,710200,7101,0.5,0.5,NA,1.35346271955953,NA,-0.0301650773094408
710300,710400,"Gen1Housemates",710300,710400,7103,0.5,0.5,NA,0.667047683084082,NA,0.788573627171648
710500,710600,"Gen1Housemates",710500,710600,7105,0.5,0.5,NA,-0.459323902242004,NA,-0.82879559653022
710900,711000,"Gen1Housemates",710900,711000,7109,NA,NA,NA,2.26521928792851,NA,2.55228850720067
711400,711500,"Gen1Housemates",711400,711500,7114,0.5,0.5,NA,0.0366526545177535,NA,2.76946086437329
711700,711800,"Gen1Housemates",711700,711800,7117,NA,NA,NA,NA,NA,-2.02484166970689
712200,712300,"Gen1Housemates",712200,712300,7122,0.5,0.5,NA,1.94973477812869,NA,0.639069496170361
712500,712600,"Gen1Housemates",712500,712600,7125,0.5,0.5,NA,0.196803238227203,NA,0.312182219515684
712500,712700,"Gen1Housemates",712500,712700,7125,0.5,0.5,NA,0.196803238227203,NA,-0.812547961810205
712600,712700,"Gen1Housemates",712600,712700,7125,0.5,0.5,NA,0.312182219515684,NA,-0.812547961810205
712500,712800,"Gen1Housemates",712500,712800,7125,0.5,0.5,NA,0.196803238227203,NA,-1.54814961288141
712600,712800,"Gen1Housemates",712600,712800,7125,0.5,0.5,NA,0.312182219515684,NA,-1.54814961288141
712700,712800,"Gen1Housemates",712700,712800,7125,0.5,0.5,NA,-0.812547961810205,NA,-1.54814961288141
712600,712900,"Gen1Housemates",712600,712900,7125,0.5,0.5,NA,0.312182219515684,NA,-0.843004624399492
712700,712900,"Gen1Housemates",712700,712900,7125,0.5,0.5,NA,-0.812547961810205,NA,-0.843004624399492
712500,712900,"Gen1Housemates",712500,712900,7125,0.5,0.5,NA,0.196803238227203,NA,-0.843004624399492
712800,712900,"Gen1Housemates",712800,712900,7125,0.5,0.5,NA,-1.54814961288141,NA,-0.843004624399492
713400,713500,"Gen1Housemates",713400,713500,7134,0.5,0.5,NA,1.30505807541276,NA,-0.819796270496091
713600,713700,"Gen1Housemates",713600,713700,7136,0.5,0.5,NA,1.30505807541276,NA,-0.409661211202433
713900,714000,"Gen1Housemates",713900,714000,7139,0.5,0.5,NA,-1.16577202137841,NA,-0.944722382490382
713900,714100,"Gen1Housemates",713900,714100,7139,0.5,0.5,NA,-1.16577202137841,NA,0.355019316433575
714000,714100,"Gen1Housemates",714000,714100,7139,0.5,0.5,NA,-0.944722382490382,NA,0.355019316433575
713900,714200,"Gen1Housemates",713900,714200,7139,0.5,0.5,NA,-1.16577202137841,NA,-1.78448097852128
714000,714200,"Gen1Housemates",714000,714200,7139,0.5,0.5,NA,-0.944722382490382,NA,-1.78448097852128
714100,714200,"Gen1Housemates",714100,714200,7139,0.5,0.5,NA,0.355019316433575,NA,-1.78448097852128
714400,714500,"Gen1Housemates",714400,714500,7144,0.5,0.5,NA,-0.655040945683979,NA,1.03350680387285
714800,714900,"Gen1Housemates",714800,714900,7148,0.25,0.25,NA,0.958823356741604,NA,-1.23681399314553
715100,715200,"Gen1Housemates",715100,715200,7151,NA,NA,NA,-0.306633681377065,NA,-0.0301650773094408
715100,715300,"Gen1Housemates",715100,715300,7151,NA,NA,NA,-0.306633681377065,NA,-1.177413425232
715200,715300,"Gen1Housemates",715200,715300,7151,0.5,0.5,NA,-0.0301650773094408,NA,-1.177413425232
715200,715400,"Gen1Housemates",715200,715400,7151,0.5,0.5,NA,-0.0301650773094408,NA,-0.843004624399492
715300,715400,"Gen1Housemates",715300,715400,7151,0.5,0.5,NA,-1.177413425232,NA,-0.843004624399492
715100,715400,"Gen1Housemates",715100,715400,7151,NA,NA,NA,-0.306633681377065,NA,-0.843004624399492
715700,715800,"Gen1Housemates",715700,715800,7157,0.125,0.125,NA,-0.752805123632105,NA,0.728827190476543
715900,716000,"Gen1Housemates",715900,716000,7159,0.5,0.5,NA,NA,NA,NA
716300,716400,"Gen1Housemates",716300,716400,7163,NA,0.375,NA,0.958823356741604,NA,0.982719724054794
717000,717100,"Gen1Housemates",717000,717100,7170,0.5,0.5,NA,-1.16577202137841,NA,-0.789157345095425
717100,717200,"Gen1Housemates",717100,717200,7170,0.5,0.5,NA,-0.789157345095425,NA,-1.54071000951248
717000,717200,"Gen1Housemates",717000,717200,7170,0.5,0.5,NA,-1.16577202137841,NA,-1.54071000951248
717100,717300,"Gen1Housemates",717100,717300,7170,0.5,0.5,NA,-0.789157345095425,NA,-0.843004624399492
717200,717300,"Gen1Housemates",717200,717300,7170,0.5,0.5,NA,-1.54071000951248,NA,-0.843004624399492
717000,717300,"Gen1Housemates",717000,717300,7170,0.5,0.5,NA,-1.16577202137841,NA,-0.843004624399492
717800,717900,"Gen1Housemates",717800,717900,7178,0.5,0.5,NA,0.667178000564948,NA,1.36566266473131
717900,718000,"Gen1Housemates",717900,718000,7178,0.125,0.125,NA,1.36566266473131,NA,1.02217378161421
717800,718000,"Gen1Housemates",717800,718000,7178,0.125,0.125,NA,0.667178000564948,NA,1.02217378161421
718100,718200,"Gen1Housemates",718100,718200,7181,0.5,0.5,NA,-0.106099842673803,NA,-0.285776335868968
718300,718400,"Gen1Housemates",718300,718400,7183,0.5,0.5,NA,-0.409661211202433,NA,-0.997491126689706
718500,718600,"Gen1Housemates",718500,718600,7185,0.5,0.5,NA,-0.843004624399492,NA,-2.77109240753226
718700,718800,"Gen1Housemates",718700,718800,7187,NA,0.375,NA,-0.60008066931389,NA,-1.78448097852128
718900,719000,"Gen1Housemates",718900,719000,7189,0.25,0.25,NA,-0.812547961810205,NA,0.355019316433575
718900,719100,"Gen1Housemates",718900,719100,7189,0.25,0.25,NA,-0.812547961810205,NA,0.402487170295999
719000,719100,"Gen1Housemates",719000,719100,7189,0.5,0.5,NA,0.355019316433575,NA,0.402487170295999
719400,719500,"Gen1Housemates",719400,719500,7194,0.5,0.5,NA,-1.59689656604181,NA,1.62848596409686
719400,719600,"Gen1Housemates",719400,719600,7194,0.5,0.5,NA,-1.59689656604181,NA,0.0157046699809
719500,719600,"Gen1Housemates",719500,719600,7194,0.5,0.5,NA,1.62848596409686,NA,0.0157046699809
719700,719800,"Gen1Housemates",719700,719800,7197,0.5,0.5,NA,-1.54814961288141,NA,-1.177413425232
720000,720100,"Gen1Housemates",720000,720100,7200,0.5,0.5,NA,-0.705782389866818,NA,-1.33994130769543
720200,720300,"Gen1Housemates",720200,720300,7202,NA,NA,NA,0.958823356741604,NA,1.35346271955953
720200,720400,"Gen1Housemates",720200,720400,7202,NA,NA,NA,0.958823356741604,NA,1.62739642677072
720300,720400,"Gen1Housemates",720300,720400,7202,NA,NA,NA,1.35346271955953,NA,1.62739642677072
720400,720500,"Gen1Housemates",720400,720500,7202,NA,NA,NA,1.62739642677072,NA,1.3466165574722
720200,720500,"Gen1Housemates",720200,720500,7202,NA,NA,NA,0.958823356741604,NA,1.3466165574722
720300,720500,"Gen1Housemates",720300,720500,7202,NA,NA,NA,1.35346271955953,NA,1.3466165574722
720200,720600,"Gen1Housemates",720200,720600,7202,NA,NA,NA,0.958823356741604,NA,-0.087523672390585
720400,720600,"Gen1Housemates",720400,720600,7202,NA,NA,NA,1.62739642677072,NA,-0.087523672390585
720300,720600,"Gen1Housemates",720300,720600,7202,NA,NA,NA,1.35346271955953,NA,-0.087523672390585
720500,720600,"Gen1Housemates",720500,720600,7202,NA,NA,NA,1.3466165574722,NA,-0.087523672390585
720800,720900,"Gen1Housemates",720800,720900,7208,NA,0,NA,-1.39219742634227,NA,-0.087523672390585
720800,721000,"Gen1Housemates",720800,721000,7208,0.5,0.5,NA,-1.39219742634227,NA,-0.799449128183351
720900,721000,"Gen1Housemates",720900,721000,7208,NA,0,NA,-0.087523672390585,NA,-0.799449128183351
721600,721700,"Gen1Housemates",721600,721700,7216,0.125,0.125,NA,-0.0301650773094408,NA,-1.16577202137841
721800,721900,"Gen1Housemates",721800,721900,7218,0.25,0.25,NA,-0.705782389866818,NA,-0.220258727051746
721900,722000,"Gen1Housemates",721900,722000,7218,0.25,0.25,NA,-0.220258727051746,NA,0.275772911889888
721800,722000,"Gen1Housemates",721800,722000,7218,0.25,0.25,NA,-0.705782389866818,NA,0.275772911889888
722100,722200,"Gen1Housemates",722100,722200,7221,0.25,0.25,NA,-2.43236649638764,NA,-1.27419540580109
722100,722300,"Gen1Housemates",722100,722300,7221,0.25,0.25,NA,-2.43236649638764,NA,-1.23681399314553
722200,722300,"Gen1Housemates",722200,722300,7221,0.5,0.5,NA,-1.27419540580109,NA,-1.23681399314553
722200,722400,"Gen1Housemates",722200,722400,7221,0.5,0.5,NA,-1.27419540580109,NA,0.029859416327474
722100,722400,"Gen1Housemates",722100,722400,7221,0.25,0.25,NA,-2.43236649638764,NA,0.029859416327474
722300,722400,"Gen1Housemates",722300,722400,7221,0.5,0.5,NA,-1.23681399314553,NA,0.029859416327474
722500,722600,"Gen1Housemates",722500,722600,7225,0.25,0.25,NA,0.667047683084082,NA,0.349331056583551
722500,722700,"Gen1Housemates",722500,722700,7225,0.25,0.25,NA,0.667047683084082,NA,0.0911142216221265
722600,722700,"Gen1Housemates",722600,722700,7225,0.5,0.5,NA,0.349331056583551,NA,0.0911142216221265
723000,723100,"Gen1Housemates",723000,723100,7230,0.5,0.5,NA,0.338043021338865,NA,1.00236608045083
723400,723500,"Gen1Housemates",723400,723500,7234,0.5,0.5,NA,-1.6036684291118,NA,-0.752805123632105
723800,723900,"Gen1Housemates",723800,723900,7238,NA,NA,NA,-0.944722382490382,NA,-0.531631675725619
724000,724100,"Gen1Housemates",724000,724100,7240,0.5,0.5,NA,-1.27419540580109,NA,-1.54071000951248
724300,724400,"Gen1Housemates",724300,724400,7243,0.5,0.5,NA,-1.46575052174724,NA,0.323355857737168
724500,724600,"Gen1Housemates",724500,724600,7245,0.5,0.5,NA,-0.0428135615335787,NA,NA
724500,724700,"Gen1Housemates",724500,724700,7245,0.5,0.5,NA,-0.0428135615335787,NA,NA
724600,724700,"Gen1Housemates",724600,724700,7245,0.5,0.5,NA,NA,NA,NA
725000,725100,"Gen1Housemates",725000,725100,7250,0.5,0.5,NA,-1.6036684291118,NA,-1.15437757307336
725300,725400,"Gen1Housemates",725300,725400,7253,0.5,0.5,NA,0.714759778338927,NA,-1.47137122492194
725500,725600,"Gen1Housemates",725500,725600,7255,0.5,0.5,NA,0.323355857737168,NA,-0.037654501763148
725700,725800,"Gen1Housemates",725700,725800,7257,0.5,0.5,NA,-1.55518065506136,NA,-0.997491126689706
725700,725900,"Gen1Housemates",725700,725900,7257,0.5,0.5,NA,-1.55518065506136,NA,0.323355857737168
725800,725900,"Gen1Housemates",725800,725900,7257,0.5,0.5,NA,-0.997491126689706,NA,0.323355857737168
726000,726100,"Gen1Housemates",726000,726100,7260,0.5,0.5,NA,0.982719724054794,NA,-1.46575052174724
726100,726200,"Gen1Housemates",726100,726200,7260,0.5,0.5,NA,-1.46575052174724,NA,-0.0932838128428645
726000,726200,"Gen1Housemates",726000,726200,7260,0.5,0.5,NA,0.982719724054794,NA,-0.0932838128428645
726400,726500,"Gen1Housemates",726400,726500,7264,0.5,0.5,NA,1.00236608045083,NA,0.713860118969872
726700,726800,"Gen1Housemates",726700,726800,7267,0.5,0.5,NA,0.50688476638008,NA,1.64797896499149
727300,727400,"Gen1Housemates",727300,727400,7273,0.5,0.5,NA,1.36158878068457,NA,0.707406342492964
727500,727600,"Gen1Housemates",727500,727600,7275,0.5,0.5,NA,-0.087523672390585,NA,0.714759778338927
727500,727700,"Gen1Housemates",727500,727700,7275,0.5,0.5,NA,-0.087523672390585,NA,-0.220258727051746
727600,727700,"Gen1Housemates",727600,727700,7275,0.5,0.5,NA,0.714759778338927,NA,-0.220258727051746
727800,727900,"Gen1Housemates",727800,727900,7278,0.5,0.5,NA,-0.511490915977913,NA,0.874536244042733
727800,728000,"Gen1Housemates",727800,728000,7278,0.5,0.5,NA,-0.511490915977913,NA,1.03211575737386
727900,728000,"Gen1Housemates",727900,728000,7278,0.5,0.5,NA,0.874536244042733,NA,1.03211575737386
727800,728100,"Gen1Housemates",727800,728100,7278,0.5,0.5,NA,-0.511490915977913,NA,-0.918447331229712
727900,728100,"Gen1Housemates",727900,728100,7278,0.5,0.5,NA,0.874536244042733,NA,-0.918447331229712
728000,728100,"Gen1Housemates",728000,728100,7278,0.5,0.5,NA,1.03211575737386,NA,-0.918447331229712
727800,728200,"Gen1Housemates",727800,728200,7278,0.5,0.5,NA,-0.511490915977913,NA,0.714759778338927
728100,728200,"Gen1Housemates",728100,728200,7278,0.5,0.5,NA,-0.918447331229712,NA,0.714759778338927
727900,728200,"Gen1Housemates",727900,728200,7278,0.5,0.5,NA,0.874536244042733,NA,0.714759778338927
728000,728200,"Gen1Housemates",728000,728200,7278,0.5,0.5,NA,1.03211575737386,NA,0.714759778338927
728200,728300,"Gen1Housemates",728200,728300,7278,0.5,0.5,NA,0.714759778338927,NA,-0.997491126689706
727800,728300,"Gen1Housemates",727800,728300,7278,0.5,0.5,NA,-0.511490915977913,NA,-0.997491126689706
728100,728300,"Gen1Housemates",728100,728300,7278,0.5,0.5,NA,-0.918447331229712,NA,-0.997491126689706
727900,728300,"Gen1Housemates",727900,728300,7278,0.5,0.5,NA,0.874536244042733,NA,-0.997491126689706
728000,728300,"Gen1Housemates",728000,728300,7278,0.5,0.5,NA,1.03211575737386,NA,-0.997491126689706
728500,728600,"Gen1Housemates",728500,728600,7285,NA,NA,NA,0.714759778338927,NA,1.09145682724876
729000,729100,"Gen1Housemates",729000,729100,7290,NA,0,NA,0.874536244042733,NA,-1.16577202137841
729300,729400,"Gen1Housemates",729300,729400,7293,0.5,0.5,NA,-0.752805123632105,NA,-1.27419540580109
729600,729700,"Gen1Housemates",729600,729700,7296,0.5,0.5,NA,-0.789157345095425,NA,-0.628972032735029
730000,730100,"Gen1Housemates",730000,730100,7300,0.5,0.5,NA,0.029859416327474,NA,-0.531631675725619
730600,730700,"Gen1Housemates",730600,730700,7306,NA,NA,NA,-0.480929767588327,NA,0.196803238227203
730800,730900,"Gen1Housemates",730800,730900,7308,NA,NA,NA,0.349331056583551,NA,1.02523306764375
731000,731100,"Gen1Housemates",731000,731100,7310,NA,NA,NA,1.306796395599,NA,0.200668667161973
731500,731600,"Gen1Housemates",731500,731600,7315,NA,0,NA,-0.819796270496091,NA,-0.908391199048348
731700,731800,"Gen1Housemates",731700,731800,7317,NA,0.375,NA,-1.68239148870116,NA,1.08252610717649
731900,732000,"Gen1Housemates",731900,732000,7319,0.5,0.5,NA,-0.918447331229712,NA,0.402487170295999
732100,732200,"Gen1Housemates",732100,732200,7321,0.25,0.25,NA,-1.9331414524225,NA,-1.21284608128602
732300,732400,"Gen1Housemates",732300,732400,7323,0.25,0.25,NA,-0.312590764678253,NA,-0.82879559653022
732500,732600,"Gen1Housemates",732500,732600,7325,NA,0,NA,1.47550731200456,NA,2.27072486233924
733300,733400,"Gen1Housemates",733300,733400,7333,NA,0,NA,0.667047683084082,NA,-1.12603260182421
733500,733600,"Gen1Housemates",733500,733600,7335,0.5,0.5,NA,0.196803238227203,NA,-0.819796270496091
733600,733700,"Gen1Housemates",733600,733700,7335,0.5,0.5,NA,-0.819796270496091,NA,-1.177413425232
733500,733700,"Gen1Housemates",733500,733700,7335,0.5,0.5,NA,0.196803238227203,NA,-1.177413425232
734400,734500,"Gen1Housemates",734400,734500,7344,NA,NA,NA,0.231813360943174,NA,-0.0428135615335787
734800,734900,"Gen1Housemates",734800,734900,7348,NA,NA,NA,-0.450820256671058,NA,2.58209781101311
735300,735400,"Gen1Housemates",735300,735400,7353,NA,NA,NA,NA,NA,1.95935191366536
735400,735500,"Gen1Housemates",735400,735500,7353,NA,NA,NA,1.95935191366536,NA,NA
735300,735500,"Gen1Housemates",735300,735500,7353,NA,NA,NA,NA,NA,NA
735800,735900,"Gen1Housemates",735800,735900,7358,NA,NA,NA,-0.789157345095425,NA,0.029859416327474
736200,736300,"Gen1Housemates",736200,736300,7362,NA,NA,NA,1.36158878068457,NA,1.3466165574722
736400,736500,"Gen1Housemates",736400,736500,7364,NA,NA,NA,0.373169710752446,NA,0.673385978349397
736400,736600,"Gen1Housemates",736400,736600,7364,NA,NA,NA,0.373169710752446,NA,0.0366526545177535
736500,736600,"Gen1Housemates",736500,736600,7364,0.5,0.5,NA,0.673385978349397,NA,0.0366526545177535
736800,736900,"Gen1Housemates",736800,736900,7368,0.5,0.5,NA,0.349331056583551,NA,0.0366526545177535
736800,737000,"Gen1Housemates",736800,737000,7368,0.5,0.5,NA,0.349331056583551,NA,-0.218932210524544
736900,737000,"Gen1Housemates",736900,737000,7368,0.5,0.5,NA,0.0366526545177535,NA,-0.218932210524544
737100,737200,"Gen1Housemates",737100,737200,7371,0.5,0.5,NA,1.05720995934465,NA,0.0941775430748039
737700,737800,"Gen1Housemates",737700,737800,7377,0.5,0.5,NA,-0.114590632907477,NA,0.667178000564948
737700,737900,"Gen1Housemates",737700,737900,7377,0.5,0.5,NA,-0.114590632907477,NA,-1.9331414524225
737800,737900,"Gen1Housemates",737800,737900,7377,0.5,0.5,NA,0.667178000564948,NA,-1.9331414524225
737700,738000,"Gen1Housemates",737700,738000,7377,0.5,0.5,NA,-0.114590632907477,NA,0.673385978349397
737800,738000,"Gen1Housemates",737800,738000,7377,0.5,0.5,NA,0.667178000564948,NA,0.673385978349397
737900,738000,"Gen1Housemates",737900,738000,7377,0.5,0.5,NA,-1.9331414524225,NA,0.673385978349397
738700,738800,"Gen1Housemates",738700,738800,7387,NA,NA,NA,0.535669741134968,NA,-0.450820256671058
739000,739100,"Gen1Housemates",739000,739100,7390,0.5,0.5,NA,1.74211032135611,NA,2.41284334833846
739000,739200,"Gen1Housemates",739000,739200,7390,0.5,0.5,NA,1.74211032135611,NA,0.667178000564948
739100,739200,"Gen1Housemates",739100,739200,7390,0.5,0.5,NA,2.41284334833846,NA,0.667178000564948
739300,739400,"Gen1Housemates",739300,739400,7393,0.5,0.5,NA,-0.13169163695604,NA,1.05720995934465
739500,739600,"Gen1Housemates",739500,739600,7395,0.5,0.5,NA,-0.450820256671058,NA,-0.0606946270186281
740000,740100,"Gen1Housemates",740000,740100,7400,0.5,0.5,NA,-0.615249359179675,NA,0.7203970502735
740300,740400,"Gen1Housemates",740300,740400,7403,0.5,0.5,NA,-1.16577202137841,NA,-2.39986936776886
740300,740500,"Gen1Housemates",740300,740500,7403,0.5,0.5,NA,-1.16577202137841,NA,-3
740400,740500,"Gen1Housemates",740400,740500,7403,0.5,0.5,NA,-2.39986936776886,NA,-3
741000,741100,"Gen1Housemates",741000,741100,7410,0.5,0.5,NA,1.10832332436954,NA,0.982719724054794
741700,741800,"Gen1Housemates",741700,741800,7417,0.5,0.5,NA,-0.281714007398068,NA,0.707406342492964
741900,742000,"Gen1Housemates",741900,742000,7419,NA,NA,NA,1.95935191366536,NA,2.087161124762
