"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"6527",696503,696501,0.5,3,2,NA,6,3,1,NA,4
"6528",696503,696502,0.5,3,2,NA,5,3,1,NA,4
"6529",696602,696601,0.25,2,1,1.5224792524,19,2,1,NA,15
"6530",696603,696601,0.25,2,1,1.5224792524,19,2,2,NA,NA
"6531",696603,696602,0.5,2,1,NA,15,2,2,NA,NA
"6532",696702,696701,0.5,2,2,1.5067885468,19,2,1,0.8690126119,19
"6533",696703,696701,0.25,2,2,1.5067885468,19,2,2,1.8428552225,19
"6534",696703,696702,0.25,2,1,0.8690126119,19,2,2,1.8428552225,19
"6535",696704,696701,0.25,2,2,1.5067885468,19,2,2,NA,18
"6536",696704,696702,0.25,2,1,0.8690126119,19,2,2,NA,18
"6537",696704,696703,0.5,2,2,1.8428552225,19,2,2,NA,18
"6538",696705,696701,0.25,2,2,1.5067885468,19,2,2,NA,17
"6539",696705,696704,0.5,2,2,NA,18,2,2,NA,17
"6540",696705,696702,0.25,2,1,0.8690126119,19,2,2,NA,17
"6541",696705,696703,0.5,2,2,1.8428552225,19,2,2,NA,17
"6542",696706,696701,0.25,2,2,1.5067885468,19,2,2,NA,16
"6543",696706,696703,0.5,2,2,1.8428552225,19,2,2,NA,16
"6544",696706,696702,0.25,2,1,0.8690126119,19,2,2,NA,16
"6545",696706,696704,0.5,2,2,NA,18,2,2,NA,16
"6546",696706,696705,0.5,2,2,NA,17,2,2,NA,16
"6547",697102,697101,0.25,2,2,-0.509611507,19,2,1,0.5422792916,19
"6548",697103,697101,0.25,2,2,-0.509611507,19,2,1,NA,14
"6549",697103,697102,0.5,2,1,0.5422792916,19,2,1,NA,14
"6550",698302,698301,0.5,3,2,NA,3,3,2,NA,1
"6551",698902,698901,0.5,2,2,-0.173544831,19,2,1,-0.437920669,19
"6552",699202,699201,0.25,2,2,0.49858852,19,2,2,0.8346551956,19
"6553",699203,699201,0.25,2,2,0.49858852,19,2,1,NA,16
"6554",699203,699202,0.25,2,2,0.8346551956,19,2,1,NA,16
"6555",699502,699501,0.5,2,2,-0.173544831,19,2,2,0.8346551956,19
"6556",699503,699501,0.5,2,2,-0.173544831,19,2,2,2.8510552494,19
"6557",699503,699502,0.5,2,2,0.8346551956,19,2,2,2.8510552494,19
"6558",699504,699501,0.5,2,2,-0.173544831,19,2,1,NA,NA
"6559",699504,699502,0.5,2,2,0.8346551956,19,2,1,NA,NA
"6560",699504,699503,0.5,2,2,2.8510552494,19,2,1,NA,NA
"6561",700002,700001,0.25,2,1,NA,NA,2,2,0.49858852,19
"6562",700003,700001,NA,2,1,NA,NA,2,2,NA,15
"6563",700003,700002,0.25,2,2,0.49858852,19,2,2,NA,15
"6564",700004,700001,NA,2,1,NA,NA,2,2,NA,NA
"6565",700004,700002,0.25,2,2,0.49858852,19,2,2,NA,NA
"6566",700004,700003,NA,2,2,NA,15,2,2,NA,NA
"6567",700202,700201,0.375,2,1,NA,NA,2,2,1.5067885468,19
"6568",700203,700201,0.375,2,1,NA,NA,2,1,1.1957459322,19
"6569",700203,700202,0.5,2,2,1.5067885468,19,2,1,1.1957459322,19
"6570",700602,700601,0.25,3,2,NA,11,3,2,NA,8
"6571",700603,700601,0.25,3,2,NA,11,3,1,NA,5
"6572",700603,700602,0.5,3,2,NA,8,3,1,NA,5
"6573",701502,701501,NA,3,2,NA,13,3,2,NA,12
"6574",701503,701501,NA,3,2,NA,13,3,1,NA,9
"6575",701503,701502,NA,3,2,NA,12,3,1,NA,9
"6576",701504,701501,0.25,3,2,NA,13,3,1,NA,6
"6577",701504,701502,0.25,3,2,NA,12,3,1,NA,6
"6578",701504,701503,0.25,3,1,NA,9,3,1,NA,6
"6579",701902,701901,0.5,3,2,NA,4,3,2,NA,3
"6580",702202,702201,0.5,3,1,NA,6,3,2,NA,8
"6581",702203,702201,0.5,3,1,NA,6,3,2,NA,3
"6582",702203,702202,0.5,3,2,NA,8,3,2,NA,3
"6583",702802,702801,NA,3,1,NA,4,3,1,NA,1
"6584",703102,703101,0.5,3,2,NA,5,3,1,NA,1
"6585",703402,703401,0.5,3,2,NA,3,3,2,NA,0
"6586",703403,703401,0.5,3,2,NA,3,3,2,NA,NA
"6587",703403,703402,0.5,3,2,NA,0,3,2,NA,NA
"6588",703802,703801,0.5,3,1,NA,4,3,2,NA,2
"6589",703902,703901,NA,3,1,NA,NA,3,1,NA,3
"6590",703903,703901,NA,3,1,NA,NA,3,2,NA,NA
"6591",703903,703902,0.25,3,1,NA,3,3,2,NA,NA
"6592",704502,704501,0.5,3,2,NA,13,3,2,NA,11
"6593",704503,704501,0.5,3,2,NA,13,3,1,NA,9
"6594",704503,704502,0.5,3,2,NA,11,3,1,NA,9
"6595",704602,704601,0.5,1,2,1.5067885468,19,1,1,-0.111187349,19
"6596",704603,704601,0.5,1,2,1.5067885468,19,1,1,NA,18
"6597",704603,704602,0.5,1,1,-0.111187349,19,1,1,NA,18
"6598",704902,704901,0.5,1,2,-1.181744858,19,1,2,-0.845678183,19
"6599",704903,704901,0.5,1,2,-1.181744858,19,1,1,NA,7
"6600",704903,704902,0.5,1,2,-0.845678183,19,1,1,NA,7
"6601",704904,704901,0.5,1,2,-1.181744858,19,1,2,NA,1
"6602",704904,704902,0.5,1,2,-0.845678183,19,1,2,NA,1
"6603",704904,704903,0.5,1,1,NA,7,1,2,NA,1
"6604",705302,705301,0.5,3,2,NA,NA,3,1,NA,NA
"6605",705303,705301,NA,3,2,NA,NA,3,1,NA,NA
"6606",705303,705302,NA,3,1,NA,NA,3,1,NA,NA
"6607",705304,705301,NA,3,2,NA,NA,3,1,NA,4
"6608",705304,705303,NA,3,1,NA,NA,3,1,NA,4
"6609",705304,705302,NA,3,1,NA,NA,3,1,NA,4
"6610",705305,705302,NA,3,1,NA,NA,3,2,NA,0
"6611",705305,705301,NA,3,2,NA,NA,3,2,NA,0
"6612",705305,705303,NA,3,1,NA,NA,3,2,NA,0
"6613",705305,705304,0.5,3,1,NA,4,3,2,NA,0
"6614",706402,706401,0.25,2,2,0.8346551956,19,2,1,NA,15
"6615",706502,706501,0.25,2,1,1.8492125727,19,2,1,NA,18
"6616",706503,706501,0.25,2,1,1.8492125727,19,2,1,0.5422792916,19
"6617",706503,706502,1,2,1,NA,18,2,1,0.5422792916,19
"6618",706602,706601,0.5,1,2,-0.173544831,19,1,2,0.49858852,19
"6619",706603,706601,0.5,1,2,-0.173544831,19,1,2,1.1707218712,19
"6620",706603,706602,0.5,1,2,0.49858852,19,1,2,1.1707218712,19
"6621",706604,706601,0.5,1,2,-0.173544831,19,1,1,-0.764653989,19
"6622",706604,706603,0.5,1,2,1.1707218712,19,1,1,-0.764653989,19
"6623",706604,706602,0.5,1,2,0.49858852,19,1,1,-0.764653989,19
"6624",706605,706602,0.5,1,2,0.49858852,19,1,2,1.5067885468,19
"6625",706605,706601,0.5,1,2,-0.173544831,19,1,2,1.5067885468,19
"6626",706605,706603,0.5,1,2,1.1707218712,19,1,2,1.5067885468,19
"6627",706605,706604,0.5,1,1,-0.764653989,19,1,2,1.5067885468,19
"6628",707302,707301,0.5,2,2,0.8346551956,19,2,1,NA,18
"6629",707303,707301,0.5,2,2,0.8346551956,19,2,1,NA,16
"6630",707303,707302,0.5,2,1,NA,18,2,1,NA,16
"6631",707402,707401,0.25,2,2,-0.173544831,19,2,2,1.1707218712,19
"6632",707502,707501,0.5,2,2,0.49858852,19,2,2,NA,18
"6633",707702,707701,0.5,2,1,0.2155459714,19,2,2,0.49858852,19
"6634",707703,707701,0.5,2,1,0.2155459714,19,2,2,-1.181744858,19
"6635",707703,707702,0.5,2,2,0.49858852,19,2,2,-1.181744858,19
"6636",708102,708101,0.25,2,2,0.1625218443,19,2,1,NA,15
"6637",708402,708401,0.5,2,1,-0.437920669,19,2,1,0.2155459714,19
"6638",708403,708401,0.5,2,1,-0.437920669,19,2,2,NA,18
"6639",708403,708402,0.5,2,1,0.2155459714,19,2,2,NA,18
"6640",708502,708501,0.5,2,1,0.5422792916,19,2,1,-2.725053911,19
"6641",708503,708501,0.5,2,1,0.5422792916,19,2,1,-0.437920669,19
"6642",708503,708502,0.5,2,1,-2.725053911,19,2,1,-0.437920669,19
"6643",708602,708601,0.5,2,1,NA,18,2,1,NA,17
"6644",708603,708601,0.5,2,1,NA,18,2,1,NA,NA
"6645",708603,708602,0.5,2,1,NA,17,2,1,NA,NA
"6646",708802,708801,NA,2,1,NA,NA,2,1,NA,NA
"6647",708803,708801,NA,2,1,NA,NA,2,1,NA,NA
"6648",708803,708802,NA,2,1,NA,NA,2,1,NA,NA
"6649",708902,708901,0.25,2,1,-0.437920669,19,2,2,1.1707218712,19
"6650",708903,708901,0.25,2,1,-0.437920669,19,2,1,1.8492125727,19
"6651",708903,708902,0.5,2,2,1.1707218712,19,2,1,1.8492125727,19
"6652",708904,708901,0.25,2,1,-0.437920669,19,2,2,NA,16
"6653",708904,708903,0.5,2,1,1.8492125727,19,2,2,NA,16
"6654",708904,708902,0.5,2,2,1.1707218712,19,2,2,NA,16
"6655",708905,708902,0.25,2,2,1.1707218712,19,2,1,NA,NA
"6656",708905,708901,0.25,2,1,-0.437920669,19,2,1,NA,NA
"6657",708905,708903,0.25,2,1,1.8492125727,19,2,1,NA,NA
"6658",708905,708904,0.5,2,2,NA,16,2,1,NA,NA
"6659",709402,709401,0.25,2,1,1.8492125727,19,2,2,1.5067885468,19
"6660",709403,709401,0.25,2,1,1.8492125727,19,2,2,-0.173544831,19
"6661",709403,709402,0.5,2,2,1.5067885468,19,2,2,-0.173544831,19
"6662",709802,709801,0.5,3,2,NA,12,3,2,NA,3
"6663",710202,710201,0.5,2,1,-1.09138731,19,2,2,0.49858852,19
"6664",710502,710501,0.5,2,1,-1.09138731,19,2,1,NA,18
"6665",711102,711101,0.75,3,2,NA,2,3,2,NA,2
"6666",711502,711501,0.25,2,1,2.5026792132,19,2,1,1.8492125727,19
"6667",711602,711601,0.5,2,2,0.8346551956,19,2,1,0.8690126119,19
"6668",711603,711601,0.5,2,2,0.8346551956,19,2,1,0.8690126119,19
"6669",711603,711602,0.5,2,1,0.8690126119,19,2,1,0.8690126119,19
"6670",712302,712301,0.5,2,2,0.49858852,19,2,2,0.49858852,19
"6671",712303,712301,0.25,2,2,0.49858852,19,2,2,NA,NA
"6672",712303,712302,0.25,2,2,0.49858852,19,2,2,NA,NA
"6673",712402,712401,0.5,2,1,-0.437920669,19,2,1,-0.111187349,19
"6674",712602,712601,0.5,2,1,0.5422792916,19,2,1,0.8690126119,19
"6675",712603,712601,0.25,2,1,0.5422792916,19,2,2,2.1789218981,19
"6676",712603,712602,0.25,2,1,0.8690126119,19,2,2,2.1789218981,19
"6677",712702,712701,0.5,2,1,0.8690126119,19,2,1,-0.764653989,19
"6678",712703,712701,0.25,2,1,0.8690126119,19,2,2,1.1707218712,19
"6679",712703,712702,0.25,2,1,-0.764653989,19,2,2,1.1707218712,19
"6680",712704,712701,0.25,2,1,0.8690126119,19,2,1,NA,NA
"6681",712704,712702,0.25,2,1,-0.764653989,19,2,1,NA,NA
"6682",712704,712703,0.25,2,2,1.1707218712,19,2,1,NA,NA
"6683",712802,712801,0.5,2,1,-0.111187349,19,2,2,-1.517811534,19
"6684",713002,713001,0.25,2,2,-1.181744858,19,2,2,0.1625218443,19
"6685",713702,713701,0.25,2,1,NA,15,2,2,NA,NA
"6686",713802,713801,0.5,2,1,0.2155459714,19,2,1,-1.09138731,19
"6687",713803,713801,0.5,2,1,0.2155459714,19,2,1,-0.111187349,19
"6688",713803,713802,0.5,2,1,-1.09138731,19,2,1,-0.111187349,19
"6689",713902,713901,0.5,2,1,0.2155459714,19,2,2,-0.845678183,19
"6690",713903,713901,0.5,2,1,0.2155459714,19,2,2,-1.181744858,19
"6691",713903,713902,0.5,2,2,-0.845678183,19,2,2,-1.181744858,19
"6692",714402,714401,0.25,1,2,-0.845678183,19,1,1,NA,18
"6693",714602,714601,0.25,2,1,-0.764653989,19,2,2,NA,14
"6694",714802,714801,0.5,2,1,1.1957459322,19,2,2,0.1625218443,19
"6695",715202,715201,0.5,2,1,1.1957459322,19,2,1,-0.111187349,19
"6696",715203,715201,0.5,2,1,1.1957459322,19,2,1,NA,18
"6697",715203,715202,0.5,2,1,-0.111187349,19,2,1,NA,18
"6698",715204,715201,0.5,2,1,1.1957459322,19,2,2,NA,NA
"6699",715204,715202,0.5,2,1,-0.111187349,19,2,2,NA,NA
"6700",715204,715203,0.5,2,1,NA,18,2,2,NA,NA
"6701",715302,715301,0.25,2,2,-0.845678183,19,2,2,NA,18
"6702",715602,715601,0.25,2,1,-0.437920669,19,2,1,-0.437920669,19
"6703",715603,715601,0.5,2,1,-0.437920669,19,2,1,NA,18
"6704",715603,715602,0.25,2,1,-0.437920669,19,2,1,NA,18
"6705",715702,715701,0.25,2,1,NA,16,2,1,NA,9
"6706",715802,715801,0.25,2,1,0.8690126119,19,2,1,0.2155459714,19
"6707",715803,715801,0.25,2,1,0.8690126119,19,2,2,-0.845678183,19
"6708",715803,715802,0.25,2,1,0.2155459714,19,2,2,-0.845678183,19
"6709",715804,715801,0.25,2,1,0.8690126119,19,2,1,NA,16
"6710",715804,715803,0.25,2,2,-0.845678183,19,2,1,NA,16
"6711",715804,715802,0.25,2,1,0.2155459714,19,2,1,NA,16
"6712",715805,715802,0.25,2,1,0.2155459714,19,2,1,NA,NA
"6713",715805,715801,0.25,2,1,0.8690126119,19,2,1,NA,NA
"6714",715805,715803,0.25,2,2,-0.845678183,19,2,1,NA,NA
"6715",715805,715804,0.25,2,1,NA,16,2,1,NA,NA
"6716",716302,716301,0.5,2,1,0.5422792916,19,2,2,-0.173544831,19
"6717",716303,716301,0.25,2,1,0.5422792916,19,2,1,-0.111187349,19
"6718",716303,716302,0.25,2,2,-0.173544831,19,2,1,-0.111187349,19
"6719",716304,716301,0.25,2,1,0.5422792916,19,2,1,NA,16
"6720",716304,716302,0.25,2,2,-0.173544831,19,2,1,NA,16
"6721",716304,716303,0.25,2,1,-0.111187349,19,2,1,NA,16
"6722",716602,716601,0.5,2,2,NA,15,2,2,NA,NA
"6723",716702,716701,NA,3,2,NA,NA,3,2,NA,4
"6724",716902,716901,NA,3,2,NA,14,3,1,NA,12
"6725",716903,716901,NA,3,2,NA,14,3,2,NA,NA
"6726",716903,716902,0.5,3,1,NA,12,3,2,NA,NA
"6727",716904,716901,NA,3,2,NA,14,3,2,NA,8
"6728",716904,716902,NA,3,1,NA,12,3,2,NA,8
"6729",716904,716903,NA,3,2,NA,NA,3,2,NA,8
"6730",717002,717001,0.25,2,2,-0.173544831,19,2,2,-0.509611507,19
"6731",717003,717001,0.25,2,2,-0.173544831,19,2,1,NA,18
"6732",717003,717002,0.25,2,2,-0.509611507,19,2,1,NA,18
"6733",717102,717101,0.25,2,2,NA,15,2,2,NA,NA
"6734",717402,717401,0.5,2,1,NA,8,2,1,NA,NA
"6735",717902,717901,0.5,2,1,0.8690126119,19,2,1,0.5422792916,19
"6736",717903,717901,0.5,2,1,0.8690126119,19,2,2,-0.173544831,19
"6737",717903,717902,0.5,2,1,0.5422792916,19,2,2,-0.173544831,19
"6738",718002,718001,0.5,2,2,0.1625218443,19,2,2,0.8346551956,19
"6739",718302,718301,0.5,2,2,-0.845678183,19,2,2,-0.845678183,19
"6740",718303,718301,0.5,2,2,-0.845678183,19,2,2,-0.509611507,19
"6741",718303,718302,0.5,2,2,-0.845678183,19,2,2,-0.509611507,19
"6742",718402,718401,0.25,2,2,0.8346551956,19,2,2,0.1625218443,19
"6743",718403,718401,0.25,2,2,0.8346551956,19,2,1,-0.437920669,19
"6744",718403,718402,0.5,2,2,0.1625218443,19,2,1,-0.437920669,19
"6745",718404,718401,0.25,2,2,0.8346551956,19,2,2,NA,15
"6746",718404,718402,0.5,2,2,0.1625218443,19,2,2,NA,15
"6747",718404,718403,0.5,2,1,-0.437920669,19,2,2,NA,15
"6748",718602,718601,0.5,2,1,-1.09138731,19,2,1,NA,NA
"6749",718902,718901,0.25,2,1,0.8690126119,19,2,2,NA,18
"6750",718903,718901,0.25,2,1,0.8690126119,19,2,1,NA,17
"6751",718903,718902,0.25,2,2,NA,18,2,1,NA,17
"6752",719402,719401,0.5,2,1,0.5422792916,19,2,2,1.5067885468,19
"6753",719702,719701,0.25,2,2,-0.845678183,19,2,1,-2.725053911,19
"6754",719802,719801,0.25,2,1,0.2155459714,19,2,2,0.1625218443,19
"6755",719803,719801,0.25,2,1,0.2155459714,19,2,2,-0.845678183,19
"6756",719803,719802,0.5,2,2,0.1625218443,19,2,2,-0.845678183,19
"6757",720702,720701,0.5,1,1,NA,18,1,1,NA,19
"6758",720703,720701,0.5,1,1,NA,18,1,1,-0.111187349,19
"6759",720703,720702,0.5,1,1,NA,19,1,1,-0.111187349,19
"6760",720704,720701,0.5,1,1,NA,18,1,1,0.2155459714,19
"6761",720704,720702,0.5,1,1,NA,19,1,1,0.2155459714,19
"6762",720704,720703,0.5,1,1,-0.111187349,19,1,1,0.2155459714,19
"6763",720902,720901,0.5,1,2,-0.845678183,19,1,2,-0.509611507,19
"6764",721102,721101,0.5,2,1,NA,14,2,1,NA,NA
"6765",721402,721401,0.25,1,2,1.5067885468,19,1,2,NA,NA
"6766",721502,721501,0.5,2,1,0.5422792916,19,2,2,NA,14
"6767",721702,721701,0.5,2,2,-1.181744858,19,2,1,-0.437920669,19
"6768",721703,721701,0.25,2,2,-1.181744858,19,2,2,-0.509611507,19
"6769",721703,721702,0.25,2,1,-0.437920669,19,2,2,-0.509611507,19
"6770",721704,721701,0.25,2,2,-1.181744858,19,2,2,-1.853878209,19
"6771",721704,721702,0.25,2,1,-0.437920669,19,2,2,-1.853878209,19
"6772",721704,721703,0.5,2,2,-0.509611507,19,2,2,-1.853878209,19
"6773",721705,721701,0.25,2,2,-1.181744858,19,2,1,-1.74485395,19
"6774",721705,721704,0.5,2,2,-1.853878209,19,2,1,-1.74485395,19
"6775",721705,721702,0.25,2,1,-0.437920669,19,2,1,-1.74485395,19
"6776",721705,721703,0.5,2,2,-0.509611507,19,2,1,-1.74485395,19
"6777",721706,721701,0.25,2,2,-1.181744858,19,2,1,NA,15
"6778",721706,721703,0.25,2,2,-0.509611507,19,2,1,NA,15
"6779",721706,721702,0.25,2,1,-0.437920669,19,2,1,NA,15
"6780",721706,721704,0.25,2,2,-1.853878209,19,2,1,NA,15
"6781",721706,721705,0.25,2,1,-1.74485395,19,2,1,NA,15
"6782",722002,722001,0.25,2,1,0.5422792916,19,2,1,NA,NA
"6783",722003,722001,0.25,2,1,0.5422792916,19,2,1,0.5422792916,19
"6784",722003,722002,0.5,2,1,NA,NA,2,1,0.5422792916,19
"6785",722004,722001,0.25,2,1,0.5422792916,19,2,1,-0.764653989,19
"6786",722004,722002,0.375,2,1,NA,NA,2,1,-0.764653989,19
"6787",722004,722003,0.5,2,1,0.5422792916,19,2,1,-0.764653989,19
"6788",722602,722601,0.25,2,2,0.1625218443,19,2,2,-1.517811534,19
"6789",722802,722801,0.5,2,2,-0.509611507,19,2,2,NA,16
"6790",722803,722801,0.25,2,2,-0.509611507,19,2,1,NA,NA
"6791",722803,722802,0.25,2,2,NA,16,2,1,NA,NA
"6792",723202,723201,NA,2,1,0.2155459714,19,2,1,NA,NA
"6793",723502,723501,0.5,1,2,0.1625218443,19,1,2,-0.845678183,19
"6794",723503,723501,0.5,1,2,0.1625218443,19,1,2,NA,NA
"6795",723503,723502,0.5,1,2,-0.845678183,19,1,2,NA,NA
"6796",723602,723601,0.5,1,1,NA,NA,1,1,NA,NA
"6797",724102,724101,0.5,1,2,NA,16,1,1,NA,NA
"6798",724402,724401,0.5,1,2,0.49858852,19,1,2,0.1625218443,19
"6799",724403,724401,0.5,1,2,0.49858852,19,1,1,0.2155459714,19
"6800",724403,724402,0.25,1,2,0.1625218443,19,1,1,0.2155459714,19
"6801",724602,724601,0.5,1,2,-0.509611507,19,1,2,0.49858852,19
"6802",724603,724601,0.25,1,2,-0.509611507,19,1,1,NA,15
"6803",724603,724602,0.25,1,2,0.49858852,19,1,1,NA,15
"6804",724902,724901,0.5,1,2,-0.845678183,19,1,1,-0.764653989,19
"6805",724903,724901,0.5,1,2,-0.845678183,19,1,2,NA,8
"6806",724903,724902,0.5,1,1,-0.764653989,19,1,2,NA,8
"6807",724904,724901,0.5,1,2,-0.845678183,19,1,2,NA,8
"6808",724904,724902,0.5,1,1,-0.764653989,19,1,2,NA,8
"6809",724904,724903,0.5,1,2,NA,8,1,2,NA,8
"6810",725202,725201,0.5,2,2,-0.173544831,19,2,1,-0.764653989,19
"6811",725302,725301,0.25,2,2,2.8510552494,19,2,1,NA,10
"6812",725303,725301,0.25,2,2,2.8510552494,19,2,1,NA,7
"6813",725303,725302,NA,2,1,NA,10,2,1,NA,7
"6814",725602,725601,0.25,2,1,0.8690126119,19,2,2,-0.173544831,19
"6815",725603,725601,0.25,2,1,0.8690126119,19,2,1,0.5422792916,19
"6816",725603,725602,0.5,2,2,-0.173544831,19,2,1,0.5422792916,19
"6817",725604,725601,0.25,2,1,0.8690126119,19,2,1,NA,18
"6818",725604,725602,0.5,2,2,-0.173544831,19,2,1,NA,18
"6819",725604,725603,0.5,2,1,0.5422792916,19,2,1,NA,18
"6820",725802,725801,0.5,2,2,0.49858852,19,2,1,-0.437920669,19
"6821",725902,725901,0.25,2,1,1.1957459322,19,2,1,-1.41812063,19
"6822",725903,725901,0.25,2,1,1.1957459322,19,2,1,-1.41812063,19
"6823",725903,725902,0.5,2,1,-1.41812063,19,2,1,-1.41812063,19
"6824",725904,725901,0.25,2,1,1.1957459322,19,2,1,NA,NA
"6825",725904,725903,0.25,2,1,-1.41812063,19,2,1,NA,NA
"6826",725904,725902,0.25,2,1,-1.41812063,19,2,1,NA,NA
"6827",725905,725902,0.25,2,1,-1.41812063,19,2,2,NA,NA
"6828",725905,725901,0.25,2,1,1.1957459322,19,2,2,NA,NA
"6829",725905,725903,0.25,2,1,-1.41812063,19,2,2,NA,NA
"6830",725905,725904,0.5,2,1,NA,NA,2,2,NA,NA
"6831",726302,726301,0.25,2,1,NA,10,2,2,NA,8
"6832",726303,726301,0.25,2,1,NA,10,2,2,NA,6
"6833",726303,726302,0.25,2,2,NA,8,2,2,NA,6
"6834",726304,726302,0.25,2,2,NA,8,2,2,NA,5
"6835",726304,726301,0.5,2,1,NA,10,2,2,NA,5
"6836",726304,726303,0.5,2,2,NA,6,2,2,NA,5
"6837",726305,726302,0.25,2,2,NA,8,2,1,NA,3
"6838",726305,726301,0.5,2,1,NA,10,2,1,NA,3
"6839",726305,726303,0.5,2,2,NA,6,2,1,NA,3
"6840",726305,726304,0.5,2,2,NA,5,2,1,NA,3
"6841",726306,726302,0.5,2,2,NA,8,2,2,NA,1
"6842",726306,726301,0.5,2,1,NA,10,2,2,NA,1
"6843",726306,726305,0.5,2,1,NA,3,2,2,NA,1
"6844",726306,726303,0.5,2,2,NA,6,2,2,NA,1
"6845",726306,726304,0.5,2,2,NA,5,2,2,NA,1
"6846",726307,726301,0.25,2,1,NA,10,2,1,NA,4
"6847",726307,726304,0.25,2,2,NA,5,2,1,NA,4
"6848",726307,726303,0.25,2,2,NA,6,2,1,NA,4
"6849",726307,726305,0.25,2,1,NA,3,2,1,NA,4
"6850",726307,726302,0.25,2,2,NA,8,2,1,NA,4
"6851",726307,726306,0.25,2,2,NA,1,2,1,NA,4
"6852",726308,726304,NA,2,2,NA,5,2,2,NA,2
"6853",726308,726301,0.25,2,1,NA,10,2,2,NA,2
"6854",726308,726302,0.25,2,2,NA,8,2,2,NA,2
"6855",726308,726306,NA,2,2,NA,1,2,2,NA,2
"6856",726308,726303,0.25,2,2,NA,6,2,2,NA,2
"6857",726308,726307,0.5,2,1,NA,4,2,2,NA,2
"6858",726308,726305,NA,2,1,NA,3,2,2,NA,2
"6859",726309,726304,NA,2,2,NA,5,2,1,NA,NA
"6860",726309,726306,NA,2,2,NA,1,2,1,NA,NA
"6861",726309,726302,0.25,2,2,NA,8,2,1,NA,NA
"6862",726309,726308,NA,2,2,NA,2,2,1,NA,NA
"6863",726309,726307,NA,2,1,NA,4,2,1,NA,NA
"6864",726309,726301,0.25,2,1,NA,10,2,1,NA,NA
"6865",726309,726305,NA,2,1,NA,3,2,1,NA,NA
"6866",726309,726303,0.25,2,2,NA,6,2,1,NA,NA
"6867",726310,726309,NA,2,1,NA,NA,2,1,NA,NA
"6868",726310,726302,0.25,2,2,NA,8,2,1,NA,NA
"6869",726310,726306,NA,2,2,NA,1,2,1,NA,NA
"6870",726310,726301,0.25,2,1,NA,10,2,1,NA,NA
"6871",726310,726307,NA,2,1,NA,4,2,1,NA,NA
"6872",726310,726303,0.25,2,2,NA,6,2,1,NA,NA
"6873",726310,726305,NA,2,1,NA,3,2,1,NA,NA
"6874",726310,726304,NA,2,2,NA,5,2,1,NA,NA
"6875",726310,726308,NA,2,2,NA,2,2,1,NA,NA
"6876",726311,726302,0.25,2,2,NA,8,2,2,NA,NA
"6877",726311,726306,NA,2,2,NA,1,2,2,NA,NA
"6878",726311,726303,0.25,2,2,NA,6,2,2,NA,NA
"6879",726311,726307,NA,2,1,NA,4,2,2,NA,NA
"6880",726311,726301,0.25,2,1,NA,10,2,2,NA,NA
"6881",726311,726304,NA,2,2,NA,5,2,2,NA,NA
"6882",726311,726308,NA,2,2,NA,2,2,2,NA,NA
"6883",726311,726305,NA,2,1,NA,3,2,2,NA,NA
"6884",726311,726309,NA,2,1,NA,NA,2,2,NA,NA
"6885",726311,726310,NA,2,1,NA,NA,2,2,NA,NA
"6886",727502,727501,0.5,2,1,0.5422792916,19,2,2,0.49858852,19
"6887",727503,727501,0.25,2,1,0.5422792916,19,2,2,0.1625218443,19
"6888",727503,727502,0.25,2,2,0.49858852,19,2,2,0.1625218443,19
"6889",727602,727601,0.5,2,1,1.1957459322,19,2,2,0.49858852,19
"6890",727802,727801,0.25,2,1,-1.09138731,19,2,1,0.5422792916,19
"6891",727803,727801,0.25,2,1,-1.09138731,19,2,1,-0.764653989,19
"6892",727803,727802,0.375,2,1,0.5422792916,19,2,1,-0.764653989,19
"6893",727804,727801,0.25,2,1,-1.09138731,19,2,2,NA,16
"6894",727804,727802,0.25,2,1,0.5422792916,19,2,2,NA,16
"6895",727804,727803,0.375,2,1,-0.764653989,19,2,2,NA,16
"6896",728502,728501,0.5,2,1,0.8690126119,19,2,2,NA,18
"6897",728503,728501,0.5,2,1,0.8690126119,19,2,2,NA,NA
"6898",728503,728502,0.5,2,2,NA,18,2,2,NA,NA
"6899",728504,728501,0.25,2,1,0.8690126119,19,2,1,NA,NA
"6900",728504,728502,0.25,2,2,NA,18,2,1,NA,NA
"6901",728504,728503,0.25,2,2,NA,NA,2,1,NA,NA
"6902",728602,728601,0.5,2,2,NA,16,2,1,NA,NA
"6903",729502,729501,0.5,2,1,0.5422792916,19,2,1,-0.764653989,19
"6904",730202,730201,0.5,2,2,1.1707218712,19,2,1,0.5422792916,19
"6905",730203,730201,0.5,2,2,1.1707218712,19,2,2,0.1625218443,19
"6906",730203,730202,0.5,2,1,0.5422792916,19,2,2,0.1625218443,19
"6907",730402,730401,0.5,2,1,0.5422792916,19,2,1,NA,18
"6908",730502,730501,0.25,1,2,NA,19,1,2,-0.845678183,19
"6909",730802,730801,NA,3,2,NA,10,3,2,NA,2
"6910",731002,731001,0.5,3,1,NA,8,3,1,NA,7
"6911",731003,731001,0.5,3,1,NA,8,3,1,NA,6
"6912",731003,731002,0.5,3,1,NA,7,3,1,NA,6
"6913",731004,731001,0.5,3,1,NA,8,3,1,NA,5
"6914",731004,731002,0.5,3,1,NA,7,3,1,NA,5
