"SubjectTag","SubjectID","Generation","HeightZGender","HeightZGenderAge","MathStandardized"
374101,374101,2,0.587124697467192,0.512674095026959,135
374401,374401,2,0.587124697467192,0.573494841913946,99
374601,374601,2,-0.203364450388273,-0.205724056306393,112
374602,374602,2,1.19748214784451,1.13322012953912,114
374603,374603,2,-0.705114756255265,-0.773513878817999,135
375201,375201,2,0.146847199169922,0.148271792649979,118
375301,375301,2,0.847270498286312,0.879081823385459,110
375302,375302,2,0.497058848728117,0.523891313862852,109
375303,375303,2,0.847270498286312,0.888698998947474,114
375304,375304,2,0.847270498286312,0.816029590072314,110
375601,375601,2,-0.903787749504662,-0.935339426475638,100
375801,375801,2,NA,NA,100
375901,375901,2,-0.203364450388273,-0.205724056306393,103
375902,375902,2,-0.203364450388273,-0.205724056306393,88
375903,375903,2,-0.203364450388273,-0.222753168768175,92
376801,376801,2,0.264064834036578,0.183834616323276,95
376802,376802,2,0.847270498286312,0.888698998947474,104
376901,376901,2,-1.02817461968588,-1.00794861868963,81
376902,376902,2,0.847270498286312,0.804904017242739,93
376903,376903,2,0.847270498286312,0.879081823385459,75
377001,377001,2,0.847270498286312,0.804904017242739,112
377002,377002,2,-0.203364450388273,-0.211993099327904,107
377101,377101,2,-2.64347393683895,-2.36253507501988,65
377102,377102,2,NA,NA,125
377103,377103,2,NA,NA,101
377104,377104,2,NA,NA,121
377201,377201,2,-0.382054892824651,-0.495828081422358,111
377202,377202,2,NA,NA,105
377203,377203,2,NA,NA,NA
377301,377301,2,NA,NA,109
377302,377302,2,NA,NA,104
377303,377303,2,NA,NA,98
377401,377401,2,-0.0589950293940365,-0.1624455367281,92
377402,377402,2,-1.25399939906286,-1.30014711156026,82
377901,377901,2,0.497058848728117,0.476587904946359,112
377902,377902,2,1.19748214784451,1.2535066840321,100
377903,377903,2,-0.553576099946467,-0.508360431942781,135
377904,377904,2,0.910184560897806,0.89674985442133,114
378101,378101,2,0.587124697467192,0.570766085282081,103
378102,378102,2,-0.705114756255265,-0.773513878817999,98
378301,378301,2,-0.203364450388273,-0.209997252022065,98
378302,378302,2,NA,NA,112
378401,378401,2,-1.35123448311649,-1.49597571550513,88
378402,378402,2,0.910184560897806,0.86854849185133,92
378601,378601,2,0.497058848728117,0.485083370596015,95
378602,378602,2,NA,NA,113
378701,378701,2,0.910184560897806,0.89674985442133,100
378702,378702,2,-0.203364450388273,-0.211993099327904,112
378703,378703,2,-0.553576099946467,-0.531340859685516,98
378704,378704,2,0.587124697467192,0.666272755981668,101
379001,379001,2,NA,NA,NA
379002,379002,2,-0.203364450388273,-0.191086130713889,94
379101,379101,2,-0.382054892824651,-0.396270195608205,87
379102,379102,2,0.146847199169922,0.148271792649979,98
379103,379103,2,NA,NA,126
379301,379301,2,-0.553576099946467,-0.508360431942781,90
379302,379302,2,-1.60421104862105,-1.60069113792824,93
379401,379401,2,NA,NA,NA
379402,379402,2,1.5476937974027,1.63077204381068,109
379403,379403,2,NA,NA,102
379701,379701,2,0.847270498286312,0.879081823385459,119
379801,379801,2,-1.60421104862105,-1.49330876883192,105
379802,379802,2,0.146847199169922,0.149168598257737,104
379803,379803,2,-0.203364450388273,-0.211825407861352,97
379804,379804,2,-1.95442269817925,-1.92004198884603,114
379805,379805,2,NA,NA,106
379901,379901,2,NA,NA,122
379902,379902,2,NA,NA,104
380001,380001,2,-0.903787749504662,-0.894015146751651,128
380002,380002,2,NA,NA,112
