CID,MID,CRace,CGender,height,ageht,yearht,weight,agewt,yearwt,age_ht,age_wt,htst,wtst
1198801,11988,3,1,69,14,1998,,,,14,,0.578422484,
745506,7455,2,1,67,15,2008,,,,15,,-0.494346268,
895601,8956,1,1,67,15,1990,,,,15,,-0.494346268,
107401,1074,2,1,,,,248,0,1992,,0,,
200401,2004,3,1,60,,2008,272,0,1996,,0,,
271003,2710,1,1,36,,2008,288,0,2004,,0,,
441102,4411,3,1,40,,2008,240,0,2004,,0,,
950401,9504,2,1,43,,2008,320,0,2004,,0,,
1054302,10543,1,1,,,,256,0,1992,,0,,
78801,788,3,1,20,0,1998,123,0,1998,0,0,,
112603,1126,1,1,23,0,1986,160,0,1986,0,0,,
113501,1135,3,1,26,0,1990,232,0,1990,0,0,,
126903,1269,2,1,21,0,2000,154,0,2000,0,0,,
206602,2066,3,1,24,0,1986,216,0,1986,0,0,,
240402,2404,3,1,21,0,1992,192,0,1992,0,0,,
240403,2404,3,1,22,0,1996,288,0,1996,0,0,,
288902,2889,3,1,22,0,2004,144,0,2004,0,0,,
415303,4153,3,1,26,0,2004,304,0,2004,0,0,,
454404,4544,1,1,26,0,1992,352,0,1992,0,0,,
628006,6280,2,1,12,0,1996,0,0,1996,0,0,,
661302,6613,3,1,21,0,1988,172,0,1988,0,0,,
661806,6618,3,1,25,0,1986,256,0,1986,0,0,,
663903,6639,3,1,25,0,1988,256,0,1988,0,0,,
693301,6933,2,1,22,0,1990,118,0,1990,0,0,,
731403,7314,2,1,13,0,2002,128,0,2002,0,0,,
733902,7339,3,1,22,0,1988,192,0,1988,0,0,,
734503,7345,3,1,24,0,1988,256,0,1988,0,0,,
803106,8031,1,1,18,0,2000,112,0,2000,0,0,,
836602,8366,3,1,19,0,1988,145,0,1988,0,0,,
841803,8418,3,1,20,0,1988,118,0,1988,0,0,,
875002,8750,3,1,20,0,1988,144,0,1988,0,0,,
875703,8757,3,1,26,0,1988,240,0,1988,0,0,,
882502,8825,3,1,26,0,1988,264,0,1988,0,0,,
882804,8828,3,1,25,0,1988,268,0,1988,0,0,,
884503,8845,3,1,26,0,1988,240,0,1988,0,0,,
904103,9041,3,1,23,0,1988,169,0,1988,0,0,,
917802,9178,3,1,19,0,1988,190,0,1988,0,0,,
924301,9243,3,1,20,0,1988,192,0,1988,0,0,,
947902,9479,3,1,20,0,1988,166,0,1988,0,0,,
973003,9730,3,1,28,0,1988,264,0,1988,0,0,,
988103,9881,1,1,12,0,1994,128,0,1994,0,0,,
1009703,10097,3,1,25,0,1988,208,0,1988,0,0,,
1039401,10394,3,1,22,0,1988,180,0,1988,0,0,,
1048502,10485,3,1,21,0,1988,214,0,1988,0,0,,
1053901,10539,3,1,21,0,1988,107,0,1988,0,0,,
1056403,10564,3,1,18,0,1988,131,0,1988,0,0,,
1211303,12113,3,1,25,0,2004,240,0,2004,0,0,,
1211504,12115,3,1,21,0,2000,288,0,2000,0,0,,
1224801,12248,3,1,23,0,1988,176,0,1988,0,0,,
1229403,12294,3,1,20,0,1988,135,0,1988,0,0,,
1236301,12363,3,1,21,0,1988,96,0,1988,0,0,,
1239201,12392,3,1,21,0,1988,133,0,1988,0,0,,
1248602,12486,3,1,24,0,1988,240,0,1988,0,0,,
1254002,12540,3,1,27,0,1988,320,0,1988,0,0,,
1255603,12556,3,1,25,0,1988,256,0,1988,0,0,,
1192901,11929,3,1,35,2,1998,105,0,1996,2,0,,
512002,5120,3,1,38,3,1994,208,0,1992,3,0,,
959701,9597,3,1,35,3,1988,188,0,1986,3,0,,
81602,816,3,1,36,4,1998,200,0,1994,4,0,,
160602,1606,3,1,38,4,1998,192,0,1994,4,0,,
244403,2444,3,1,45,4,1998,169,0,1994,4,0,,
301303,3013,3,1,36,4,1998,112,0,1994,4,0,,
328603,3286,1,1,42,4,1998,208,0,1994,4,0,,
726307,7263,2,1,36,4,1996,192,0,1992,4,0,,
164802,1648,3,1,41,5,2000,192,0,1996,5,0,,
888502,8885,1,1,46,5,1998,256,0,1994,5,0,,
317802,3178,2,1,51,6,2000,288,0,1994,6,0,,
498402,4984,3,1,46,6,1998,195,0,1992,6,0,,
695102,6951,1,1,41,6,2000,240,0,1994,6,0,,
989902,9899,1,1,42,6,1998,264,0,1992,6,0,,
535501,5355,3,1,50,8,1998,240,0,1990,8,0,,
543405,5434,3,1,56,10,1998,213,0,1988,10,0,0.406435715,
6103,61,3,1,41,,2008,384,1,2004,,1,,
27804,278,3,1,,,,368,1,2004,,1,,
164904,1649,1,1,43,,2008,432,1,2004,,1,,
173602,1736,3,1,,,,278,1,1998,,1,,
288901,2889,3,1,44,,2008,432,1,2004,,1,,
327303,3273,1,1,38,,2008,576,1,2004,,1,,
371903,3719,3,1,,,,288,1,2000,,1,,
448801,4488,3,1,45,,2008,336,1,2004,,1,,
466203,4662,3,1,41,,2008,320,1,2004,,1,,
487801,4878,3,1,44,,2008,336,1,2004,,1,,
508903,5089,2,1,48,,2008,464,1,2004,,1,,
628602,6286,2,1,,,,304,1,1996,,1,,
633202,6332,3,1,,,,320,1,1988,,1,,
782803,7828,1,1,38,,2008,320,1,2004,,1,,
983704,9837,1,1,43,,2008,320,1,2004,,1,,
83501,835,2,1,29,1,1986,336,1,1986,1,1,,
101601,1016,3,1,26,1,1996,240,1,1996,1,1,,
322201,3222,3,1,30,1,1986,304,1,1986,1,1,,
354403,3544,2,1,30,1,1988,400,1,1988,1,1,,
419001,4190,3,1,28,1,1992,264,1,1992,1,1,,
465901,4659,3,1,27,1,1988,320,1,1988,1,1,,
471302,4713,3,1,30,1,1990,400,1,1990,1,1,,
488703,4887,3,1,32,1,1990,416,1,1990,1,1,,
504703,5047,3,1,26,1,1992,368,1,1992,1,1,,
603701,6037,2,1,26,1,1986,256,1,1986,1,1,,
626402,6264,2,1,31,1,1986,288,1,1986,1,1,,
643701,6437,3,1,27,1,1988,288,1,1988,1,1,,
652102,6521,3,1,31,1,1988,400,1,1988,1,1,,
652401,6524,3,1,28,1,1988,320,1,1988,1,1,,
655201,6552,3,1,28,1,1988,316,1,1988,1,1,,
657903,6579,3,1,26,1,1988,288,1,1988,1,1,,
659002,6590,3,1,32,1,1988,376,1,1988,1,1,,
661003,6610,3,1,27,1,1988,416,1,1988,1,1,,
661402,6614,3,1,30,1,1988,328,1,1988,1,1,,
663901,6639,3,1,32,1,1988,464,1,1988,1,1,,
663902,6639,3,1,32,1,1988,416,1,1988,1,1,,
692004,6920,3,1,32,1,1988,448,1,1988,1,1,,
696303,6963,3,1,32,1,1988,384,1,1988,1,1,,
702802,7028,3,1,26,1,1988,192,1,1988,1,1,,
703102,7031,3,1,27,1,1988,481,1,1988,1,1,,
736703,7367,3,1,31,1,1988,352,1,1988,1,1,,
753104,7531,1,1,28,1,2002,432,1,2002,1,1,,
774501,7745,3,1,27,1,1986,310,1,1986,1,1,,
787801,7878,3,1,29,1,1988,272,1,1988,1,1,,
818004,8180,1,1,35,1,1986,480,1,1986,1,1,,
842502,8425,3,1,33,1,1988,352,1,1988,1,1,,
843702,8437,3,1,29,1,1988,384,1,1988,1,1,,
844503,8445,3,1,24,1,1986,320,1,1986,1,1,,
845502,8455,3,1,28,1,1986,304,1,1986,1,1,,
851101,8511,2,1,26,1,1990,304,1,1990,1,1,,
851202,8512,2,1,30,1,1996,250,1,1996,1,1,,
873602,8736,3,1,32,1,1988,464,1,1988,1,1,,
875601,8756,3,1,31,1,1988,352,1,1988,1,1,,
883302,8833,3,1,28,1,1988,288,1,1988,1,1,,
885403,8854,1,1,26,1,1990,400,1,1990,1,1,,
922701,9227,3,1,28,1,1988,400,1,1988,1,1,,
923802,9238,3,1,30,1,1988,400,1,1988,1,1,,
923901,9239,3,1,33,1,1988,384,1,1988,1,1,,
933001,9330,3,1,30,1,1988,304,1,1988,1,1,,
946001,9460,3,1,24,1,1988,432,1,1988,1,1,,
947703,9477,3,1,35,1,1988,448,1,1988,1,1,,
956401,9564,3,1,32,1,1988,400,1,1988,1,1,,
969202,9692,3,1,26,1,1988,368,1,1988,1,1,,
970401,9704,3,1,32,1,1988,400,1,1988,1,1,,
970901,9709,3,1,29,1,1988,304,1,1988,1,1,,
979604,9796,3,1,27,1,1988,304,1,1988,1,1,,
990301,9903,1,1,34,1,1986,480,1,1986,1,1,,
1008104,10081,3,1,31,1,1988,384,1,1988,1,1,,
1014002,10140,3,1,26,1,1986,288,1,1986,1,1,,
1019103,10191,2,1,25,1,1986,224,1,1986,1,1,,
1021001,10210,3,1,28,1,1986,384,1,1986,1,1,,
1022003,10220,3,1,30,1,1988,403,1,1988,1,1,,
1026102,10261,3,1,31,1,1988,448,1,1988,1,1,,
1029203,10292,3,1,28,1,1988,352,1,1988,1,1,,
1036601,10366,3,1,30,1,1988,400,1,1988,1,1,,
1039502,10395,3,1,27,1,1988,384,1,1988,1,1,,
1047705,10477,3,1,25,1,1988,256,1,1988,1,1,,
1053404,10534,2,1,28,1,1998,288,1,1998,1,1,,
1054603,10546,1,1,28,1,1986,336,1,1986,1,1,,
1226701,12267,3,1,31,1,1988,346,1,1988,1,1,,
1231902,12319,3,1,30,1,1988,376,1,1988,1,1,,
1233602,12336,3,1,28,1,1988,368,1,1988,1,1,,
1233901,12339,3,1,30,1,1988,320,1,1988,1,1,,
1238901,12389,3,1,24,1,1988,279,1,1988,1,1,,
1248601,12486,3,1,31,1,1988,384,1,1988,1,1,,
1249501,12495,3,1,36,1,1988,576,1,1988,1,1,,
103303,1033,2,1,34,3,1996,240,1,1994,3,1,,
169102,1691,1,1,37,3,1998,256,1,1996,3,1,,
444001,4440,3,1,30,3,1996,310,1,1994,3,1,,
499401,4994,3,1,32,3,1998,272,1,1996,3,1,,
511404,5114,3,1,39,3,1998,298,1,1996,3,1,,
895102,8951,1,1,35,3,1994,400,1,1992,3,1,,
922101,9221,1,1,36,3,1994,239,1,1992,3,1,,
348501,3485,3,1,45,4,1996,352,1,1992,4,1,,
974001,9740,3,1,42,4,1988,464,1,1986,4,1,,
1249902,12499,3,1,38,4,1988,336,1,1986,4,1,,
338601,3386,3,1,44,5,1996,400,1,1992,5,1,,
348603,3486,3,1,48,7,1998,352,1,1992,7,1,,
888501,8885,1,1,51,7,1998,416,1,1992,7,1,,
99803,998,3,1,56,9,1998,352,1,1990,9,1,,
571502,5715,3,1,49,9,2000,212,1,1992,9,1,,
695101,6951,1,1,48,9,2000,352,1,1992,9,1,,
1000004,10000,2,1,56,9,2000,400,1,1992,9,1,,
292602,2926,3,1,58,11,2000,384,1,1990,11,1,0.373441957,
377202,3772,3,1,52,11,2000,356,1,1990,11,1,-1.16853846,
21104,211,3,1,46,,2008,368,2,2004,,2,,
24904,249,3,1,39,,2008,400,2,2004,,2,,
195302,1953,3,1,41,,2008,384,2,2004,,2,,
209903,2099,3,1,46,,2008,480,2,2004,,2,,
296402,2964,3,1,36,,2008,352,2,2004,,2,,
318801,3188,2,1,,,,448,2,1986,,2,,
380901,3809,3,1,52,,2008,480,2,2004,,2,,
428402,4284,3,1,50,,2008,448,2,2004,,2,,
441101,4411,3,1,42,,2008,352,2,2004,,2,,
446503,4465,3,1,40,,2008,512,2,2004,,2,,
461302,4613,3,1,46,,2008,368,2,2004,,2,,
597603,5976,2,1,30,,2008,288,2,2004,,2,,
671801,6718,2,1,46,,2008,480,2,2004,,2,,
914203,9142,3,1,,,,432,2,1988,,2,,
922903,9229,1,1,41,,2008,384,2,2004,,2,,
926802,9268,1,1,48,,2008,448,2,2004,,2,,
971102,9711,2,1,43,,2008,416,2,2004,,2,,
116702,1167,3,1,34,2,1992,480,2,1992,2,2,,
170502,1705,1,1,35,2,1988,384,2,1988,2,2,,
256003,2560,3,1,32,2,1988,400,2,1988,2,2,,
439201,4392,3,1,30,2,1992,496,2,1992,2,2,,
499201,4992,3,1,37,2,1988,512,2,1988,2,2,,
567303,5673,3,1,36,2,2004,560,2,2004,2,2,,
588803,5888,2,1,27,2,1990,400,2,1990,2,2,,
636203,6362,2,1,36,2,2004,576,2,2004,2,2,,
652504,6525,3,1,32,2,1988,384,2,1988,2,2,,
654001,6540,3,1,36,2,1988,480,2,1988,2,2,,
656802,6568,3,1,34,2,1988,400,2,1988,2,2,,
659103,6591,3,1,35,2,1988,480,2,1988,2,2,,
681401,6814,2,1,32,2,1988,464,2,1988,2,2,,
691902,6919,3,1,36,2,1988,400,2,1988,2,2,,
701601,7016,3,1,33,2,1988,408,2,1988,2,2,,
734401,7344,3,1,34,2,1988,368,2,1988,2,2,,
753702,7537,3,1,34,2,1988,464,2,1988,2,2,,
760501,7605,3,1,33,2,1988,416,2,1988,2,2,,
772201,7722,3,1,36,2,1988,480,2,1988,2,2,,
790401,7904,3,1,37,2,1988,512,2,1988,2,2,,
791901,7919,3,1,37,2,1988,512,2,1988,2,2,,
811901,8119,3,1,33,2,1988,400,2,1988,2,2,,
832502,8325,3,1,33,2,1988,480,2,1988,2,2,,
836202,8362,3,1,35,2,1988,480,2,1988,2,2,,
836302,8363,3,1,33,2,1988,432,2,1988,2,2,,
871801,8718,3,1,36,2,1986,512,2,1986,2,2,,
874403,8744,3,1,32,2,1988,384,2,1988,2,2,,
882803,8828,3,1,34,2,1988,394,2,1988,2,2,,
883002,8830,3,1,37,2,1988,464,2,1988,2,2,,
923101,9231,3,1,31,2,1988,352,2,1988,2,2,,
930806,9308,2,1,31,2,2004,496,2,2004,2,2,,
930807,9308,2,1,32,2,2004,528,2,2004,2,2,,
937802,9378,3,1,39,2,1988,496,2,1988,2,2,,
945501,9455,3,1,34,2,1988,544,2,1988,2,2,,
947901,9479,3,1,35,2,1988,528,2,1988,2,2,,
950702,9507,3,1,34,2,1988,480,2,1988,2,2,,
954204,9542,2,1,36,2,1988,336,2,1988,2,2,,
988203,9882,3,1,30,2,1988,480,2,1988,2,2,,
1008103,10081,3,1,36,2,1988,432,2,1988,2,2,,
1014001,10140,3,1,33,2,1986,416,2,1986,2,2,,
1039601,10396,3,1,29,2,1988,400,2,1988,2,2,,
1041101,10411,3,1,31,2,1988,384,2,1988,2,2,,
1183203,11832,1,1,36,2,1988,560,2,1988,2,2,,
1202403,12024,3,1,32,2,1990,448,2,1990,2,2,,
1226501,12265,3,1,36,2,1988,464,2,1988,2,2,,
1228501,12285,3,1,36,2,1988,480,2,1988,2,2,,
1230703,12307,3,1,34,2,1988,480,2,1988,2,2,,
1237901,12379,3,1,33,2,1988,400,2,1988,2,2,,
1240901,12409,3,1,34,2,1988,480,2,1988,2,2,,
1247602,12476,3,1,36,2,1988,512,2,1988,2,2,,
1255402,12554,3,1,33,2,1988,480,2,1988,2,2,,
1255602,12556,3,1,34,2,1988,432,2,1988,2,2,,
714701,7147,2,1,36,3,1994,384,2,1992,3,2,,
105001,1050,3,1,40,4,2006,448,2,2004,4,2,,
587803,5878,1,1,40,4,1994,432,2,1992,4,2,,
404001,4040,3,1,42,5,1994,576,2,1992,5,2,,
1228602,12286,3,1,36,5,1988,464,2,1986,5,2,,
218102,2181,3,1,40,6,1996,336,2,1992,6,2,,
367402,3674,3,1,47,6,1994,496,2,1990,6,2,,
411502,4115,3,1,48,6,1994,368,2,1990,6,2,,
213904,2139,3,1,49,7,1998,496,2,1992,7,2,,
15903,159,3,1,49,8,1998,480,2,1992,8,2,,
81601,816,3,1,50,8,1998,512,2,1992,8,2,,
107703,1077,3,1,50,8,1998,464,2,1992,8,2,,
445701,4457,3,1,48,8,1998,480,2,1992,8,2,,
994801,9948,1,1,50,8,1998,448,2,1992,8,2,,
1053403,10534,2,1,53,8,1998,512,2,1992,8,2,,
1202801,12028,3,1,50,8,1998,480,2,1992,8,2,,
113302,1133,3,1,52,9,1996,344,2,1988,9,2,,
205404,2054,3,1,58,10,2000,592,2,1992,10,2,1.131178432,
455303,4553,3,1,57,10,2000,480,2,1992,10,2,0.768807074,
746203,7462,2,1,48,10,1998,480,2,1990,10,2,-2.49253515,
29801,298,1,1,55,11,2000,448,2,1990,11,2,-0.397548251,
783601,7836,2,1,56,12,1998,400,2,1988,12,2,-0.461449107,
331705,3317,2,1,62,13,1996,464,2,1986,13,2,-0.128927461,
1019102,10191,2,1,29,1,1986,512,3,1988,1,3,,
124102,1241,3,1,38,3,1988,560,3,1988,3,3,,
127101,1271,3,1,26,3,1990,400,3,1990,3,3,,
307802,3078,2,1,37,3,1990,464,3,1990,3,3,,
329902,3299,1,1,38,3,2002,608,3,2002,3,3,,
337103,3371,2,1,37,3,1988,448,3,1988,3,3,,
438102,4381,3,1,35,3,2002,400,3,2002,3,3,,
475706,4757,3,1,34,3,2002,512,3,2002,3,3,,
490902,4909,3,1,35,3,1988,448,3,1988,3,3,,
506501,5065,3,1,36,3,1990,448,3,1990,3,3,,
553301,5533,3,1,42,3,2002,672,3,2002,3,3,,
557102,5571,3,1,38,3,1992,560,3,1992,3,3,,
597302,5973,2,1,36,3,1988,464,3,1988,3,3,,
615001,6150,2,1,39,3,1988,656,3,1988,3,3,,
650201,6502,3,1,38,3,1988,544,3,1988,3,3,,
658602,6586,3,1,35,3,1988,400,3,1988,3,3,,
659202,6592,3,1,40,3,1988,608,3,1988,3,3,,
703902,7039,3,1,38,3,1988,448,3,1988,3,3,,
726305,7263,2,1,30,3,1992,608,3,1992,3,3,,
733901,7339,3,1,37,3,1988,496,3,1988,3,3,,
734502,7345,3,1,35,3,1988,560,3,1988,3,3,,
752902,7529,3,1,33,3,1988,416,3,1988,3,3,,
773001,7730,3,1,38,3,1988,432,3,1988,3,3,,
777201,7772,3,1,37,3,1988,592,3,1988,3,3,,
791404,7914,3,1,44,3,1988,624,3,1988,3,3,,
795803,7958,1,1,34,3,2004,448,3,2004,3,3,,
797503,7975,1,1,24,3,1992,448,3,1992,3,3,,
799401,7994,1,1,37,3,1986,480,3,1986,3,3,,
808401,8084,3,1,42,3,1988,624,3,1988,3,3,,
813701,8137,3,1,35,3,1988,432,3,1988,3,3,,
815302,8153,1,1,41,3,2002,752,3,2002,3,3,,
819601,8196,3,1,44,3,1988,672,3,1988,3,3,,
820204,8202,1,1,13,3,1994,41,3,1994,3,3,,
836301,8363,3,1,39,3,1988,560,3,1988,3,3,,
841802,8418,3,1,33,3,1988,464,3,1988,3,3,,
843701,8437,3,1,39,3,1988,576,3,1988,3,3,,
845202,8452,3,1,36,3,1988,496,3,1988,3,3,,
853002,8530,3,1,36,3,1988,512,3,1988,3,3,,
855401,8554,3,1,36,3,1988,480,3,1988,3,3,,
859003,8590,3,1,37,3,1986,480,3,1986,3,3,,
870103,8701,3,1,40,3,1988,344,3,1988,3,3,,
872803,8728,3,1,38,3,1988,560,3,1988,3,3,,
874801,8748,3,1,36,3,1988,432,3,1988,3,3,,
900002,9000,3,1,37,3,1986,448,3,1986,3,3,,
910403,9104,3,1,35,3,1988,424,3,1988,3,3,,
914302,9143,3,1,36,3,1988,528,3,1988,3,3,,
914802,9148,3,1,36,3,1988,448,3,1988,3,3,,
924601,9246,3,1,36,3,1988,480,3,1988,3,3,,
940302,9403,3,1,38,3,1988,512,3,1988,3,3,,
973002,9730,3,1,38,3,1988,512,3,1988,3,3,,
979503,9795,3,1,38,3,1988,480,3,1988,3,3,,
1009502,10095,3,1,37,3,1988,480,3,1988,3,3,,
1015601,10156,2,1,37,3,1988,512,3,1988,3,3,,
1022101,10221,3,1,37,3,1988,448,3,1988,3,3,,
1026002,10260,3,1,38,3,1988,624,3,1988,3,3,,
1216902,12169,3,1,37,3,1988,560,3,1988,3,3,,
1220702,12207,3,1,38,3,1988,480,3,1988,3,3,,
1242102,12421,3,1,36,3,1988,448,3,1988,3,3,,
1245901,12459,3,1,43,3,1988,608,3,1988,3,3,,
1250402,12504,3,1,40,3,1986,560,3,1986,3,3,,
185201,1852,3,1,44,5,1994,480,3,1992,5,3,,
340804,3408,3,1,46,5,1994,464,3,1992,5,3,,
745302,7453,3,1,48,5,1988,608,3,1986,5,3,,
877903,8779,3,1,48,5,1988,640,3,1986,5,3,,
495303,4953,3,1,44,6,1994,448,3,1992,6,3,,
994401,9944,1,1,44,6,1988,464,3,1986,6,3,,
37102,371,3,1,54,7,1996,560,3,1992,7,3,,
337302,3373,3,1,48,7,1994,512,3,1990,7,3,,
932502,9325,2,1,53,9,1998,544,3,1992,9,3,,
1206301,12063,3,1,48,9,1998,480,3,1992,9,3,,
1175701,11757,3,1,53,11,2000,512,3,1992,11,3,-0.911541723,
243302,2433,3,1,50,,2008,640,4,2006,,4,,
250001,2500,3,1,,,,400,4,1986,,4,,
295903,2959,3,1,45,,2008,480,4,2006,,4,,
483301,4833,3,1,45,,2008,656,4,2006,,4,,
537403,5374,3,1,46,,2008,768,4,2006,,4,,
632206,6322,2,1,47,,2008,880,4,2006,,4,,
691501,6915,1,1,48,,2008,464,4,2004,,4,,
942303,9423,2,1,36,,2008,672,4,2006,,4,,
293402,2934,3,1,30,2,1990,640,4,1992,2,4,,
456502,4565,3,1,35,2,2004,544,4,2006,2,4,,
11801,118,3,1,40,4,1986,576,4,1986,4,4,,
87604,876,3,1,40,4,2002,560,4,2002,4,4,,
146001,1460,3,1,42,4,1992,640,4,1992,4,4,,
146002,1460,3,1,41,4,1992,592,4,1992,4,4,,
205202,2052,3,1,41,4,1988,592,4,1988,4,4,,
228001,2280,3,1,38,4,2002,608,4,2002,4,4,,
282202,2822,1,1,36,4,1986,560,4,1986,4,4,,
293001,2930,3,1,40,4,1992,576,4,1992,4,4,,
355602,3556,3,1,42,4,1988,672,4,1988,4,4,,
402603,4026,3,1,39,4,2002,512,4,2002,4,4,,
417501,4175,2,1,44,4,1986,848,4,1986,4,4,,
428602,4286,3,1,43,4,1992,656,4,1992,4,4,,
449901,4499,3,1,18,4,1986,672,4,1986,4,4,,
520002,5200,3,1,37,4,1986,480,4,1986,4,4,,
589202,5892,3,1,40,4,1988,656,4,1988,4,4,,
652203,6522,3,1,37,4,1988,544,4,1988,4,4,,
652306,6523,3,1,36,4,1988,496,4,1988,4,4,,
657802,6578,3,1,38,4,1988,464,4,1988,4,4,,
657902,6579,3,1,36,4,1988,512,4,1988,4,4,,
661202,6612,3,1,40,4,1988,560,4,1988,4,4,,
661805,6618,3,1,40,4,1986,576,4,1986,4,4,,
667503,6675,1,1,40,4,1992,576,4,1992,4,4,,
674701,6747,2,1,43,4,1986,512,4,1986,4,4,,
696503,6965,3,1,40,4,1988,544,4,1988,4,4,,
702801,7028,3,1,41,4,1988,616,4,1988,4,4,,
703801,7038,3,1,47,4,1988,560,4,1988,4,4,,
705304,7053,3,1,38,4,1988,576,4,1988,4,4,,
705501,7055,3,1,39,4,1988,592,4,1988,4,4,,
726401,7264,2,1,43,4,1988,704,4,1988,4,4,,
748102,7481,2,1,44,4,1990,672,4,1990,4,4,,
760701,7607,3,1,40,4,1988,544,4,1988,4,4,,
776101,7761,3,1,42,4,1988,688,4,1988,4,4,,
777904,7779,3,1,37,4,1988,496,4,1988,4,4,,
789501,7895,3,1,44,4,1988,528,4,1988,4,4,,
790103,7901,3,1,38,4,1988,560,4,1988,4,4,,
830802,8308,3,1,42,4,1988,560,4,1988,4,4,,
841801,8418,3,1,37,4,1988,528,4,1988,4,4,,
852801,8528,3,1,37,4,1988,592,4,1988,4,4,,
872903,8729,3,1,38,4,1988,576,4,1988,4,4,,
873401,8734,3,1,39,4,1988,540,4,1988,4,4,,
874402,8744,3,1,40,4,1988,544,4,1988,4,4,,
876302,8763,3,1,41,4,1988,640,4,1988,4,4,,
882601,8826,3,1,37,4,1988,512,4,1988,4,4,,
882802,8828,3,1,40,4,1988,608,4,1988,4,4,,
883001,8830,3,1,44,4,1988,664,4,1988,4,4,,
884703,8847,3,1,37,4,1988,672,4,1988,4,4,,
900001,9000,3,1,40,4,1986,576,4,1986,4,4,,
901102,9011,2,1,41,4,1988,560,4,1988,4,4,,
902503,9025,3,1,42,4,1988,640,4,1988,4,4,,
904101,9041,3,1,44,4,1988,640,4,1988,4,4,,
911802,9118,3,1,39,4,1988,480,4,1988,4,4,,
917902,9179,3,1,41,4,1988,640,4,1988,4,4,,
923601,9236,3,1,39,4,1988,576,4,1988,4,4,,
935301,9353,3,1,41,4,1988,560,4,1988,4,4,,
936601,9366,2,1,43,4,1986,640,4,1986,4,4,,
944102,9441,2,1,28,4,1986,608,4,1986,4,4,,
949202,9492,3,1,38,4,1988,536,4,1988,4,4,,
949804,9498,3,1,42,4,1988,672,4,1988,4,4,,
959301,9593,3,1,42,4,1988,592,4,1988,4,4,,
959401,9594,3,1,44,4,1988,704,4,1988,4,4,,
969201,9692,3,1,38,4,1988,624,4,1988,4,4,,
979602,9796,3,1,38,4,1988,544,4,1988,4,4,,
1001203,10012,3,1,41,4,1988,614,4,1988,4,4,,
1009501,10095,3,1,41,4,1988,656,4,1988,4,4,,
1015002,10150,3,1,38,4,1988,560,4,1988,4,4,,
1026801,10268,3,1,40,4,1988,608,4,1988,4,4,,
1045801,10458,3,1,41,4,1988,640,4,1988,4,4,,
1047502,10475,3,1,42,4,1988,624,4,1988,4,4,,
1054602,10546,1,1,39,4,1986,592,4,1986,4,4,,
1184202,11842,2,1,38,4,1990,528,4,1990,4,4,,
1233701,12337,3,1,35,4,1988,464,4,1988,4,4,,
1238402,12384,3,1,41,4,1988,592,4,1988,4,4,,
1241903,12419,3,1,37,4,1988,416,4,1988,4,4,,
1244904,12449,3,1,65,4,1988,2448,4,1988,4,4,,
1245301,12453,3,1,41,4,1988,656,4,1988,4,4,,
1249202,12492,3,1,40,4,1988,544,4,1988,4,4,,
1250901,12509,3,1,41,4,1988,576,4,1988,4,4,,
51502,515,3,1,49,6,1994,688,4,1992,6,4,,
471301,4713,3,1,46,6,1990,640,4,1988,6,4,,
737502,7375,3,1,40,6,1988,544,4,1986,6,4,,
777903,7779,3,1,43,6,1988,480,4,1986,6,4,,
817203,8172,3,1,46,6,1988,576,4,1986,6,4,,
983403,9834,3,1,44,6,1988,496,4,1986,6,4,,
1199901,11999,3,1,46,6,1994,528,4,1992,6,4,,
1228601,12286,3,1,48,6,1988,496,4,1986,6,4,,
822201,8222,3,1,46,7,1988,512,4,1986,7,4,,
717401,7174,2,1,50,8,1996,768,4,1992,8,4,,
1016802,10168,2,1,58,9,1998,640,4,1992,9,4,,
49402,494,3,1,57,10,1998,640,4,1992,10,4,0.768807074,
215402,2154,3,1,53,10,1998,672,4,1992,10,4,-0.680678359,
328602,3286,1,1,59,10,1998,720,4,1992,10,4,1.49354979,
1053402,10534,2,1,55,10,1998,592,4,1992,10,4,0.044064357,
299302,2993,3,1,60,12,2000,624,4,1992,12,4,0.264556411,
66802,668,3,1,63,13,2000,592,4,1992,13,4,0.103123405,
624501,6245,2,1,64,13,1998,544,4,1988,13,4,0.33517427,
660501,6605,2,1,67,14,1998,640,4,1988,14,4,0.045117594,
989101,9891,1,1,66,14,1998,592,4,1988,14,4,-0.221534851,
25602,256,3,1,47,,2008,576,5,2006,,5,,
50102,501,3,1,51,,2008,736,5,2006,,5,,
74402,744,2,1,51,,2008,864,5,2006,,5,,
75605,756,1,1,49,,2008,800,5,2006,,5,,
96602,966,3,1,48,,2008,672,5,2006,,5,,
111703,1117,1,1,52,,2008,768,5,2006,,5,,
123402,1234,3,1,50,,2008,1088,5,2006,,5,,
123603,1236,3,1,47,,2008,640,5,2006,,5,,
174002,1740,3,1,38,,2008,480,5,2006,,5,,
190602,1906,3,1,49,,2008,688,5,2006,,5,,
191501,1915,3,1,50,,2008,800,5,2006,,5,,
204202,2042,3,1,49,,2008,592,5,2006,,5,,
270101,2701,1,1,54,,2008,736,5,2006,,5,,
310601,3106,3,1,49,,2008,480,5,2006,,5,,
337003,3370,3,1,50,,2008,720,5,2006,,5,,
402302,4023,3,1,48,,2008,672,5,2006,,5,,
407101,4071,2,1,54,,2008,960,5,2006,,5,,
