"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"9339",960202,960201,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9340",960402,960401,0.5,0,3,2,NA,NA,NA,NA,NA,NA,93,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9341",960802,960801,0.5,0,3,1,NA,10,18.59173554,NA,NA,NA,107,112,3,1,NA,9,NA,NA,NA,NA,113,111
"9342",960803,960801,0.5,0,3,1,NA,10,18.59173554,NA,NA,NA,107,112,3,1,NA,7,NA,NA,NA,NA,93,92
"9343",960803,960802,0.5,0,3,1,NA,9,NA,NA,NA,NA,113,111,3,1,NA,7,NA,NA,NA,NA,93,92
"9344",961102,961101,0.5,0,3,2,NA,NA,NA,NA,NA,NA,82,85,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9345",961602,961601,NA,0,3,2,NA,NA,NA,NA,NA,NA,109,125,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9346",961603,961601,0.25,0,3,2,NA,NA,NA,NA,NA,NA,109,125,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9347",961603,961602,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9348",961902,961901,0.5,0,1,2,-0.880206972,27,19.56841831,15,12,16,97,110,1,1,-0.111181095,21,23.67244898,17,NA,15,113,135
"9349",962002,962001,0.5,0,1,2,0.510561207,29,21.29798817,18,13,16,106,123,1,2,0.162869162,27,25.74462891,16,12,15,126,128
"9350",962003,962001,0.5,0,1,2,0.510561207,29,21.29798817,18,13,16,106,123,1,2,0.162869162,25,23.29467456,13,11,14,105,120
"9351",962003,962002,0.5,0,1,2,0.162869162,27,25.74462891,16,12,15,126,128,1,2,0.162869162,25,23.29467456,13,11,14,105,120
"9352",962302,962301,0.5,0,3,1,NA,8,NA,NA,NA,NA,95,114,3,2,NA,NA,NA,NA,NA,NA,79,98
"9353",962702,962701,0.5,0,1,1,-1.744823865,25,24.95857988,NA,NA,NA,113,109,1,1,-2.725009526,22,23.77471384,NA,NA,NA,96,80
"9354",962703,962701,0.5,0,1,1,-1.744823865,25,24.95857988,NA,NA,NA,113,109,1,1,-1.744823865,21,19.13491124,18,NA,13,93,78
"9355",962703,962702,0.5,0,1,1,-2.725009526,22,23.77471384,NA,NA,NA,96,80,1,1,-1.744823865,21,19.13491124,18,NA,13,93,78
"9356",963202,963201,0.5,0,1,2,NA,14,NA,NA,12,NA,96,123,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9357",963203,963201,0.5,0,1,2,NA,14,NA,NA,12,NA,96,123,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9358",963203,963202,0.5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9359",963302,963301,0.25,0,3,1,NA,11,NA,NA,NA,NA,69,93,3,2,NA,7,NA,NA,NA,NA,97,98
"9360",963502,963501,0.5,0,2,2,NA,14,15.96345156,NA,14,NA,92,126,2,2,NA,NA,NA,NA,NA,NA,104,116
"9361",963702,963701,0.5,0,1,2,0.510561207,23,17.75252525,16,11,NA,110,116,1,1,-1.091366757,20,25.8398307,18,NA,13,108,107
"9362",964002,964001,0.5,0,2,2,0.510561207,22,28.24265381,16,11,15,126,106,2,2,NA,15,21.96875,NA,12,13,104,125
"9363",964102,964101,0.5,2,1,2,NA,NA,NA,NA,NA,NA,110,102,1,2,NA,NA,NA,NA,NA,NA,112,121
"9364",964402,964401,0.5,0,1,2,NA,18,27.43236212,14,11,13,100,121,1,2,NA,15,29.69213867,15,11,13,102,113
"9365",964802,964801,0.5,0,1,1,-0.111181095,29,19.19554715,NA,NA,15,88,74,1,2,0.162869162,25,17.47100592,NA,12,NA,93,94
"9366",964803,964801,0.5,0,1,1,-0.111181095,29,19.19554715,NA,NA,15,88,74,1,1,0.542276012,24,24.40972222,16,NA,NA,97,120
"9367",964803,964802,0.5,0,1,2,0.162869162,25,17.47100592,NA,12,NA,93,94,1,1,0.542276012,24,24.40972222,16,NA,NA,97,120
"9368",964804,964801,0.5,0,1,1,-0.111181095,29,19.19554715,NA,NA,15,88,74,1,1,0.542276012,22,21.69753086,15,NA,NA,92,78
"9369",964804,964802,0.5,0,1,2,0.162869162,25,17.47100592,NA,12,NA,93,94,1,1,0.542276012,22,21.69753086,15,NA,NA,92,78
"9370",964804,964803,0.5,0,1,1,0.542276012,24,24.40972222,16,NA,NA,97,120,1,1,0.542276012,22,21.69753086,15,NA,NA,92,78
"9371",965202,965201,0.5,0,1,2,NA,14,NA,NA,13,NA,98,94,1,2,NA,9,NA,NA,NA,NA,102,101
"9372",965502,965501,0.5,0,1,2,0.510561207,26,25.01492195,NA,8,16,104,108,1,1,0.215547459,23,20.91846856,16,NA,NA,93,135
"9373",965503,965501,0.25,0,1,2,0.510561207,26,25.01492195,NA,8,16,104,108,1,1,NA,14,23.47763075,10,NA,14,65,65
"9374",965503,965502,0.25,0,1,1,0.215547459,23,20.91846856,16,NA,NA,93,135,1,1,NA,14,23.47763075,10,NA,14,65,65
"9375",966002,966001,0.5,0,1,1,0.215547459,21,22.31303313,17,NA,11,119,113,1,1,-0.111181095,19,31.56326531,14,NA,13,113,121
"9376",966102,966101,0.5,0,1,2,-0.184822883,23,18.87939453,16,13,13,97,128,1,1,NA,18,18.12933942,NA,NA,14,65,100
"9377",967102,967101,0.5,0,3,1,NA,13,19.57562932,NA,NA,NA,86,104,3,2,NA,10,16.87719298,NA,NA,NA,116,107
"9378",967103,967101,0.5,0,3,1,NA,13,19.57562932,NA,NA,NA,86,104,3,2,NA,9,NA,NA,NA,NA,97,105
"9379",967103,967102,0.5,0,3,2,NA,10,16.87719298,NA,NA,NA,116,107,3,2,NA,9,NA,NA,NA,NA,97,105
"9380",967104,967101,NA,0,3,1,NA,13,19.57562932,NA,NA,NA,86,104,3,2,NA,8,NA,NA,NA,NA,116,114
"9381",967104,967102,0.5,0,3,2,NA,10,16.87719298,NA,NA,NA,116,107,3,2,NA,8,NA,NA,NA,NA,116,114
"9382",967104,967103,0.5,0,3,2,NA,9,NA,NA,NA,NA,97,105,3,2,NA,8,NA,NA,NA,NA,116,114
"9383",967602,967601,0.5,0,2,1,-0.111181095,25,26.39836735,19,NA,14,96,120,2,1,0.215547459,24,29.28585598,17,NA,13,102,94
"9384",967603,967601,0.5,0,2,1,-0.111181095,25,26.39836735,19,NA,14,96,120,2,2,-0.184822883,21,21.79711914,17,12,17,99,97
"9385",967603,967602,0.5,0,2,1,0.215547459,24,29.28585598,17,NA,13,102,94,2,2,-0.184822883,21,21.79711914,17,12,17,99,97
"9386",968002,968001,0.5,0,2,1,0.542276012,23,32.5462963,NA,NA,16,89,102,2,2,0.162869162,21,23.62745562,17,11,14,93,99
"9387",968003,968001,0.5,0,2,1,0.542276012,23,32.5462963,NA,NA,16,89,102,2,1,NA,18,21.14167966,14,NA,12,97,135
"9388",968003,968002,0.5,0,2,2,0.162869162,21,23.62745562,17,11,14,93,99,2,1,NA,18,21.14167966,14,NA,12,97,135
"9389",968402,968401,0.5,0,2,2,0.858253252,27,23.49075518,17,11,14,116,135,2,2,-0.880206972,23,18.28824142,16,10,13,128,135
"9390",968602,968601,NA,0,2,2,0.858253252,25,20.67186456,15,14,16,84,104,2,1,NA,NA,NA,NA,NA,NA,98,101
"9391",969202,969201,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9392",970402,970401,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9393",970702,970701,0.5,0,2,1,1.522461674,30,33.11911111,12,NA,13,109,120,2,1,1.522461674,21,26.62026667,16,NA,14,109,107
"9394",971102,971101,0.5,0,2,2,NA,NA,NA,NA,NA,NA,112,110,2,1,NA,NA,NA,NA,NA,NA,96,98
"9395",973002,973001,0.25,0,3,2,NA,11,19.38753232,NA,NA,NA,106,113,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9396",973003,973001,0.25,0,3,2,NA,11,19.38753232,NA,NA,NA,106,113,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9397",973003,973002,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9398",973602,973601,0.5,0,3,1,NA,11,15.62222222,NA,NA,NA,101,115,3,1,NA,7,NA,NA,NA,NA,105,100
"9399",973603,973601,0.5,0,3,1,NA,11,15.62222222,NA,NA,NA,101,115,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9400",973603,973602,0.5,0,3,1,NA,7,NA,NA,NA,NA,105,100,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9401",974002,974001,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9402",974802,974801,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9403",975002,975001,0.5,0,3,1,NA,11,17.74269006,NA,NA,NA,107,93,3,1,NA,NA,NA,NA,NA,NA,72,77
"9404",975003,975001,0.5,0,3,1,NA,11,17.74269006,NA,NA,NA,107,93,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9405",975003,975002,0.5,0,3,1,NA,NA,NA,NA,NA,NA,72,77,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9406",975402,975401,0.5,0,1,1,NA,18,25.25061225,17,NA,14,87,97,1,2,-0.880206972,28,28.52965661,15,11,16,94,97
"9407",975403,975401,0.25,0,1,1,NA,18,25.25061225,17,NA,14,87,97,1,2,NA,18,20.19198791,NA,13,16,95,78
"9408",975403,975402,0.25,0,1,2,-0.880206972,28,28.52965661,15,11,16,94,97,1,2,NA,18,20.19198791,NA,13,16,95,78
"9409",975404,975401,0.5,0,1,1,NA,18,25.25061225,17,NA,14,87,97,1,1,NA,18,19.93383743,14,NA,16,102,84
"9410",975404,975402,0.5,0,1,2,-0.880206972,28,28.52965661,15,11,16,94,97,1,1,NA,18,19.93383743,14,NA,16,102,84
"9411",975404,975403,0.25,0,1,2,NA,18,20.19198791,NA,13,16,95,78,1,1,NA,18,19.93383743,14,NA,16,102,84
"9412",975502,975501,NA,0,3,2,NA,11,21.25472411,NA,9,NA,91,99,3,2,NA,9,17.42975207,NA,NA,NA,93,97
"9413",975602,975601,0.5,0,2,1,-1.418095311,33,37.58520829,NA,NA,14,95,94,2,1,-1.091366757,33,30.84591837,NA,NA,14,72,90
"9414",975702,975701,NA,0,2,1,NA,NA,NA,NA,NA,NA,104,87,2,2,NA,NA,NA,NA,NA,NA,120,97
"9415",975802,975801,0.25,0,2,2,-0.184822883,28,19.4834971,20,15,16,100,97,2,1,NA,14,20.08172982,NA,NA,14,88,89
"9416",975803,975801,0.25,0,2,2,-0.184822883,28,19.4834971,20,15,16,100,97,2,1,NA,NA,NA,NA,NA,NA,135,131
"9417",975803,975802,0.5,0,2,1,NA,14,20.08172982,NA,NA,14,88,89,2,1,NA,NA,NA,NA,NA,NA,135,131
"9418",976302,976301,0.5,0,1,1,NA,9,NA,NA,NA,NA,NA,NA,1,2,NA,5,NA,NA,NA,NA,NA,NA
"9419",976502,976501,0.5,0,2,1,-0.437909649,26,39.86767486,14,NA,16,99,106,2,2,-0.880206972,21,42.06295526,15,12,15,88,92
"9420",976802,976801,0.5,0,2,1,0.542276012,26,25.67567568,15,NA,16,88,82,2,1,-0.111181095,25,26.54183674,NA,NA,16,99,111
"9421",976803,976801,0.5,0,2,1,0.542276012,26,25.67567568,15,NA,16,88,82,2,1,-1.418095311,19,19.36639119,18,NA,15,77,93
"9422",976803,976802,0.5,0,2,1,-0.111181095,25,26.54183674,NA,NA,16,99,111,2,1,-1.418095311,19,19.36639119,18,NA,15,77,93
"9423",977202,977201,0.5,0,1,2,NA,16,22.14033762,NA,13,NA,87,109,1,1,-0.437909649,22,21.41041798,18,NA,13,106,107
"9424",977203,977201,0.5,0,1,2,NA,16,22.14033762,NA,13,NA,87,109,1,1,NA,17,25.7658179,16,NA,14,102,135
"9425",977203,977202,0.5,0,1,1,-0.437909649,22,21.41041798,18,NA,13,106,107,1,1,NA,17,25.7658179,16,NA,14,102,135
"9426",977204,977201,0.5,0,1,2,NA,16,22.14033762,NA,13,NA,87,109,1,2,NA,15,22.31201172,NA,12,12,119,126
"9427",977204,977203,0.5,0,1,1,NA,17,25.7658179,16,NA,14,102,135,1,2,NA,15,22.31201172,NA,12,12,119,126
"9428",977204,977202,0.5,0,1,1,-0.437909649,22,21.41041798,18,NA,13,106,107,1,2,NA,15,22.31201172,NA,12,12,119,126
"9429",977205,977202,0.5,0,1,1,-0.437909649,22,21.41041798,18,NA,13,106,107,1,1,NA,NA,25.85991434,NA,NA,NA,105,131
"9430",977205,977201,0.5,0,1,2,NA,16,22.14033762,NA,13,NA,87,109,1,1,NA,NA,25.85991434,NA,NA,NA,105,131
"9431",977205,977203,0.5,0,1,1,NA,17,25.7658179,16,NA,14,102,135,1,1,NA,NA,25.85991434,NA,NA,NA,105,131
"9432",977205,977204,0.5,0,1,2,NA,15,22.31201172,NA,12,12,119,126,1,1,NA,NA,25.85991434,NA,NA,NA,105,131
"9433",977402,977401,0.5,0,3,2,NA,6,NA,NA,NA,NA,113,115,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9434",977802,977801,0.25,0,1,2,-0.880206972,27,21.15990325,17,13,17,80,106,1,1,0.215547459,21,22.03412021,14,NA,11,135,135
"9435",977803,977801,0.25,0,1,2,-0.880206972,27,21.15990325,17,13,17,80,106,1,1,-0.437909649,19,25.84015963,13,NA,13,131,135
"9436",977803,977802,0.5,0,1,1,0.215547459,21,22.03412021,14,NA,11,135,135,1,1,-0.437909649,19,25.84015963,13,NA,13,131,135
"9437",978402,978401,0.25,0,1,2,-0.532514927,24,40.73822121,NA,10,NA,122,112,1,1,2.175918782,21,29.64243549,NA,NA,10,90,113
"9438",978403,978401,0.25,0,1,2,-0.532514927,24,40.73822121,NA,10,NA,122,112,1,1,0.542276012,20,29.83410494,16,NA,10,115,110
"9439",978403,978402,0.5,0,1,1,2.175918782,21,29.64243549,NA,NA,10,90,113,1,1,0.542276012,20,29.83410494,16,NA,10,115,110
"9440",978902,978901,0.5,0,1,1,-0.111181095,22,22.95510204,15,NA,NA,120,108,1,1,-0.437909649,20,26.57844991,15,NA,12,104,101
"9441",978903,978901,0.5,0,1,1,-0.111181095,22,22.95510204,15,NA,NA,120,108,1,1,NA,18,27.4609375,14,NA,13,121,106
"9442",978903,978902,0.5,0,1,1,-0.437909649,20,26.57844991,15,NA,12,104,101,1,1,NA,18,27.4609375,14,NA,13,121,106
"9443",979002,979001,0.5,0,1,1,1.522461674,20,23.12088889,NA,NA,13,108,117,1,2,NA,17,20.35865449,17,11,14,112,102
"9444",979003,979001,0.5,0,1,1,1.522461674,20,23.12088889,NA,NA,13,108,117,1,1,NA,15,18.55945822,NA,NA,10,100,110
"9445",979003,979002,0.5,0,1,2,NA,17,20.35865449,17,11,14,112,102,1,1,NA,15,18.55945822,NA,NA,10,100,110
"9446",979502,979501,0.5,0,3,1,NA,7,NA,NA,NA,NA,105,85,3,1,NA,NA,NA,NA,NA,NA,122,98
"9447",979503,979501,0.5,0,3,1,NA,7,NA,NA,NA,NA,105,85,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9448",979503,979502,0.5,0,3,1,NA,NA,NA,NA,NA,NA,122,98,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9449",979602,979601,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9450",979603,979601,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9451",979603,979602,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9452",979604,979601,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9453",979604,979602,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9454",979604,979603,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9455",979702,979701,0.5,0,3,1,NA,9,NA,NA,NA,NA,113,125,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9456",979802,979801,0.5,0,3,1,NA,NA,NA,NA,NA,NA,97,91,3,2,NA,NA,NA,NA,NA,NA,81,85
"9457",979803,979801,NA,0,3,1,NA,NA,NA,NA,NA,NA,97,91,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9458",979803,979802,NA,0,3,2,NA,NA,NA,NA,NA,NA,81,85,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9459",979804,979801,NA,0,3,1,NA,NA,NA,NA,NA,NA,97,91,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9460",979804,979802,NA,0,3,2,NA,NA,NA,NA,NA,NA,81,85,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9461",979804,979803,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9462",980702,980701,0.5,0,3,2,NA,10,22.77487603,NA,NA,NA,85,97,3,2,NA,9,NA,NA,NA,NA,95,103
"9463",980902,980901,0.5,0,1,1,-0.111181095,31,23.7075977,18,NA,16,85,105,1,2,-0.532514927,22,18.5978836,16,12,15,NA,NA
"9464",981102,981101,0.5,0,1,2,0.858253252,27,21.45488973,20,13,16,88,123,1,1,1.19573312,23,29.52702703,20,NA,13,87,97
"9465",981702,981701,0.5,0,1,2,0.510561207,27,20.98025712,19,16,16,86,104,1,2,0.510561207,25,22.27134986,22,12,16,93,84
"9466",981703,981701,0.5,0,1,2,0.510561207,27,20.98025712,19,16,16,86,104,1,1,-1.418095311,21,26.62878788,17,NA,11,86,79
"9467",981703,981702,0.25,0,1,2,0.510561207,25,22.27134986,22,12,16,93,84,1,1,-1.418095311,21,26.62878788,17,NA,11,86,79
"9468",982802,982801,0.5,0,1,1,-0.437909649,27,29.75495656,17,NA,NA,86,82,1,1,-1.091366757,26,31.30899908,18,NA,NA,94,82
"9469",982803,982801,0.5,0,1,1,-0.437909649,27,29.75495656,17,NA,NA,86,82,1,2,-0.880206972,24,36.57648283,18,10,16,81,72
"9470",982803,982802,0.5,0,1,1,-1.091366757,26,31.30899908,18,NA,NA,94,82,1,2,-0.880206972,24,36.57648283,18,10,16,81,72
"9471",982804,982801,0.5,0,1,1,-0.437909649,27,29.75495656,17,NA,NA,86,82,1,2,-1.227899017,24,28.90593926,NA,14,13,82,79
"9472",982804,982803,0.5,0,1,2,-0.880206972,24,36.57648283,18,10,16,81,72,1,2,-1.227899017,24,28.90593926,NA,14,13,82,79
"9473",982804,982802,0.5,0,1,1,-1.091366757,26,31.30899908,18,NA,NA,94,82,1,2,-1.227899017,24,28.90593926,NA,14,13,82,79
"9474",982805,982802,0.5,0,1,1,-1.091366757,26,31.30899908,18,NA,NA,94,82,1,2,0.162869162,21,24.95857988,NA,10,15,82,72
"9475",982805,982801,0.5,0,1,1,-0.437909649,27,29.75495656,17,NA,NA,86,82,1,2,0.162869162,21,24.95857988,NA,10,15,82,72
"9476",982805,982803,0.5,0,1,2,-0.880206972,24,36.57648283,18,10,16,81,72,1,2,0.162869162,21,24.95857988,NA,10,15,82,72
"9477",982805,982804,0.5,0,1,2,-1.227899017,24,28.90593926,NA,14,13,82,79,1,2,0.162869162,21,24.95857988,NA,10,15,82,72
"9478",983002,983001,0.5,0,1,1,-0.437909649,22,32.48477211,16,NA,13,110,98,1,1,-0.764638203,20,25.84558824,NA,NA,NA,87,84
"9479",983003,983001,0.5,0,1,1,-0.437909649,22,32.48477211,16,NA,13,110,98,1,1,NA,NA,29.2448,NA,NA,NA,107,105
"9480",983003,983002,0.5,0,1,1,-0.764638203,20,25.84558824,NA,NA,NA,87,84,1,1,NA,NA,29.2448,NA,NA,NA,107,105
"9481",983102,983101,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9482",983202,983201,0.5,0,1,2,-0.880206972,22,24.68912591,15,15,15,93,108,1,1,NA,17,23.49075518,16,NA,13,89,97
"9483",983402,983401,0.5,0,3,1,NA,12,NA,NA,NA,NA,94,74,3,1,NA,11,NA,NA,NA,NA,97,72
"9484",983403,983401,0.5,0,3,1,NA,12,NA,NA,NA,NA,94,74,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9485",983403,983402,0.5,0,3,1,NA,11,NA,NA,NA,NA,97,72,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9486",983702,983701,0.5,0,1,2,0.858253252,24,28.18890622,NA,13,14,98,77,1,2,-0.184822883,20,24.88647461,13,13,13,97,99
"9487",983703,983701,0.5,0,1,2,0.858253252,24,28.18890622,NA,13,14,98,77,1,2,NA,17,29.86376953,16,13,15,100,113
"9488",983703,983702,0.5,0,1,2,-0.184822883,20,24.88647461,13,13,13,97,99,1,2,NA,17,29.86376953,16,13,15,100,113
"9489",983704,983701,0.25,0,1,2,0.858253252,24,28.18890622,NA,13,14,98,77,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"9490",983704,983702,0.25,0,1,2,-0.184822883,20,24.88647461,13,13,13,97,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"9491",983704,983703,0.25,0,1,2,NA,17,29.86376953,16,13,15,100,113,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"9492",983802,983801,0.25,0,1,2,-0.184822883,30,25.74462891,14,12,13,109,135,1,2,0.858253252,26,37.58520829,19,15,17,77,79
"9493",983803,983801,0.25,0,1,2,-0.184822883,30,25.74462891,14,12,13,109,135,1,2,NA,18,20.17332415,18,13,14,94,111
"9494",983803,983802,0.5,0,1,2,0.858253252,26,37.58520829,19,15,17,77,79,1,2,NA,18,20.17332415,18,13,14,94,111
"9495",983804,983801,0.25,0,1,2,-0.184822883,30,25.74462891,14,12,13,109,135,1,2,NA,NA,19.91833333,NA,11,NA,69,93
"9496",983804,983802,0.5,0,1,2,0.858253252,26,37.58520829,19,15,17,77,79,1,2,NA,NA,19.91833333,NA,11,NA,69,93
"9497",983804,983803,0.5,0,1,2,NA,18,20.17332415,18,13,14,94,111,1,2,NA,NA,19.91833333,NA,11,NA,69,93
"9498",983902,983901,0.5,0,1,1,-1.091366757,26,27.40588104,17,NA,15,92,80,1,2,-0.532514927,23,30.11085916,NA,13,15,103,117
"9499",983903,983901,0.5,0,1,1,-1.091366757,26,27.40588104,17,NA,15,92,80,1,1,1.19573312,20,19.89864865,NA,NA,14,93,103
"9500",983903,983902,0.5,0,1,2,-0.532514927,23,30.11085916,NA,13,15,103,117,1,1,1.19573312,20,19.89864865,NA,NA,14,93,103
"9501",984002,984001,0.25,0,1,2,-1.227899017,25,34.00698737,13,12,16,92,89,1,1,-1.418095311,22,23.07828283,16,NA,15,100,107
"9502",984003,984001,0.25,0,1,2,-1.227899017,25,34.00698737,13,12,16,92,89,1,2,-1.227899017,21,26.63880677,15,11,14,87,104
"9503",984003,984002,0.5,0,1,1,-1.418095311,22,23.07828283,16,NA,15,100,107,1,2,-1.227899017,21,26.63880677,15,11,14,87,104
"9504",984402,984401,0.5,0,1,2,0.162869162,24,19.13491124,16,14,16,104,100,1,2,0.510561207,22,24.20798898,17,13,15,97,102
"9505",984403,984401,0.5,0,1,2,0.162869162,24,19.13491124,16,14,16,104,100,1,1,0.869004566,21,25.72433853,16,NA,15,93,103
"9506",984403,984402,0.5,0,1,2,0.510561207,22,24.20798898,17,13,15,97,102,1,1,0.869004566,21,25.72433853,16,NA,15,93,103
"9507",984404,984401,0.5,0,1,2,0.162869162,24,19.13491124,16,14,16,104,100,1,1,NA,18,28.69387755,13,NA,NA,98,107
"9508",984404,984403,0.5,0,1,1,0.869004566,21,25.72433853,16,NA,15,93,103,1,1,NA,18,28.69387755,13,NA,NA,98,107
"9509",984404,984402,0.5,0,1,2,0.510561207,22,24.20798898,17,13,15,97,102,1,1,NA,18,28.69387755,13,NA,NA,98,107
"9510",984405,984402,0.5,0,1,2,0.510561207,22,24.20798898,17,13,15,97,102,1,2,NA,NA,NA,NA,NA,NA,102,104
"9511",984405,984401,0.5,0,1,2,0.162869162,24,19.13491124,16,14,16,104,100,1,2,NA,NA,NA,NA,NA,NA,102,104
"9512",984405,984403,0.5,0,1,1,0.869004566,21,25.72433853,16,NA,15,93,103,1,2,NA,NA,NA,NA,NA,NA,102,104
"9513",984405,984404,0.5,0,1,1,NA,18,28.69387755,13,NA,NA,98,107,1,2,NA,NA,NA,NA,NA,NA,102,104
"9514",984502,984501,0.5,0,1,1,0.542276012,22,23.05362654,15,NA,NA,100,119,1,2,1.901329387,20,23.67244898,NA,12,15,110,101
"9515",984503,984501,0.5,0,1,1,0.542276012,22,23.05362654,15,NA,NA,100,119,1,1,1.849190228,19,30.42763158,15,NA,12,105,98
"9516",984503,984502,0.5,0,1,2,1.901329387,20,23.67244898,NA,12,15,110,101,1,1,1.849190228,19,30.42763158,15,NA,12,105,98
"9517",985102,985101,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9518",985502,985501,0.5,0,1,2,NA,11,NA,NA,NA,NA,107,117,1,2,NA,NA,NA,NA,NA,NA,99,118
"9519",985802,985801,0.5,0,1,2,1.205945297,28,28.12608132,14,14,13,118,112,1,1,-0.764638203,25,24.32525952,17,NA,NA,95,77
"9520",985803,985801,0.25,0,1,2,1.205945297,28,28.12608132,14,14,13,118,112,1,1,0.215547459,20,27.33346558,16,NA,12,100,110
"9521",985803,985802,0.25,0,1,1,-0.764638203,25,24.32525952,17,NA,NA,95,77,1,1,0.215547459,20,27.33346558,16,NA,12,100,110
"9522",986102,986101,0.5,0,3,1,NA,10,15.14650962,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9523",986202,986201,0.5,0,1,1,-0.437909649,25,31.00819156,16,NA,13,93,107,1,1,0.215547459,21,27.33346558,13,NA,11,100,90
"9524",986203,986201,0.5,0,1,1,-0.437909649,25,31.00819156,16,NA,13,93,107,1,1,NA,18,24.96270581,14,NA,11,84,106
"9525",986203,986202,0.5,0,1,1,0.215547459,21,27.33346558,13,NA,11,100,90,1,1,NA,18,24.96270581,14,NA,11,84,106
"9526",986402,986401,0.5,0,3,2,NA,11,NA,NA,NA,NA,95,102,3,2,NA,9,NA,NA,NA,NA,77,69
"9527",986502,986501,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9528",986503,986501,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9529",986503,986502,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9530",986504,986502,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
