"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"1490",166603,166601,0.5,0,1,2,0.162869162,21,24.95857988,18,13,15,90,105,1,2,NA,18,17.71227009,17,12,14,89,74
"1491",166603,166602,0.5,0,1,2,-1.575591062,19,29.29166667,NA,11,13,88,110,1,2,NA,18,17.71227009,17,12,14,89,74
"1492",167102,167101,0.5,2,3,2,NA,8,NA,NA,NA,NA,100,112,3,1,NA,8,NA,NA,NA,NA,102,126
"1493",167402,167401,0.25,0,3,1,1.849190228,26,22.6381579,NA,NA,18,100,102,3,2,NA,18,24.14047867,NA,13,13,105,87
"1494",167403,167401,0.25,0,3,1,1.849190228,26,22.6381579,NA,NA,18,100,102,3,2,NA,NA,NA,NA,NA,NA,104,107
"1495",167403,167402,0.25,0,3,2,NA,18,24.14047867,NA,13,13,105,87,3,2,NA,NA,NA,NA,NA,NA,104,107
"1496",167502,167501,0.5,0,3,1,NA,16,21.01948303,NA,NA,14,135,135,3,1,NA,NA,18.39001189,NA,NA,NA,119,122
"1497",167503,167501,0.5,0,3,1,NA,16,21.01948303,NA,NA,14,135,135,3,1,NA,NA,NA,NA,NA,NA,117,107
"1498",167503,167502,0.5,0,3,1,NA,NA,18.39001189,NA,NA,NA,119,122,3,1,NA,NA,NA,NA,NA,NA,117,107
"1499",167504,167501,0.5,0,3,1,NA,16,21.01948303,NA,NA,14,135,135,3,2,NA,NA,NA,NA,NA,NA,110,125
"1500",167504,167502,0.5,0,3,1,NA,NA,18.39001189,NA,NA,NA,119,122,3,2,NA,NA,NA,NA,NA,NA,110,125
"1501",167504,167503,0.5,0,3,1,NA,NA,NA,NA,NA,NA,117,107,3,2,NA,NA,NA,NA,NA,NA,110,125
"1502",167602,167601,0.5,0,3,1,-1.091366757,20,20.35865449,19,NA,15,135,122,3,1,NA,17,23.49075518,NA,NA,12,135,131
"1503",168902,168901,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1504",168903,168901,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1505",168903,168902,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1506",169002,169001,0.375,0,1,1,1.19573312,31,24.39189189,17,NA,15,107,96,1,2,0.858253252,29,24.32525952,NA,14,15,85,110
"1507",169003,169001,0.25,0,1,1,1.19573312,31,24.39189189,17,NA,15,107,96,1,1,-0.437909649,23,25.98781769,18,NA,17,105,98
"1508",169003,169002,0.25,0,1,2,0.858253252,29,24.32525952,NA,14,15,85,110,1,1,-0.437909649,23,25.98781769,18,NA,17,105,98
"1509",169004,169001,0.25,0,1,1,1.19573312,31,24.39189189,17,NA,15,107,96,1,1,-0.111181095,22,21.52040816,22,NA,22,97,103
"1510",169004,169002,0.25,0,1,2,0.858253252,29,24.32525952,NA,14,15,85,110,1,1,-0.111181095,22,21.52040816,22,NA,22,97,103
"1511",169004,169003,0.5,0,1,1,-0.437909649,23,25.98781769,18,NA,17,105,98,1,1,-0.111181095,22,21.52040816,22,NA,22,97,103
"1512",169102,169101,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1513",169902,169901,0.5,0,1,1,NA,9,NA,NA,NA,NA,135,131,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1514",170402,170401,0.5,0,1,2,-0.532514927,27,38.96699421,NA,13,15,108,100,1,1,1.522461674,24,25.62044444,16,NA,11,110,109
"1515",170403,170401,0.25,0,1,2,-0.532514927,27,38.96699421,NA,13,15,108,100,1,2,1.205945297,21,19.004109,15,12,14,86,83
"1516",170403,170402,0.25,0,1,1,1.522461674,24,25.62044444,16,NA,11,110,109,1,2,1.205945297,21,19.004109,15,12,14,86,83
"1517",170404,170401,0.375,0,1,2,-0.532514927,27,38.96699421,NA,13,15,108,100,1,2,1.553637342,19,19.19554715,NA,12,13,89,105
"1518",170404,170403,0.5,0,1,2,1.205945297,21,19.004109,15,12,14,86,83,1,2,1.553637342,19,19.19554715,NA,12,13,89,105
"1519",170404,170402,0.375,0,1,1,1.522461674,24,25.62044444,16,NA,11,110,109,1,2,1.553637342,19,19.19554715,NA,12,13,89,105
"1520",170405,170402,0.25,0,1,1,1.522461674,24,25.62044444,16,NA,11,110,109,1,2,NA,10,NA,NA,NA,NA,114,122
"1521",170405,170401,0.25,0,1,2,-0.532514927,27,38.96699421,NA,13,15,108,100,1,2,NA,10,NA,NA,NA,NA,114,122
"1522",170405,170403,0.5,0,1,2,1.205945297,21,19.004109,15,12,14,86,83,1,2,NA,10,NA,NA,NA,NA,114,122
"1523",170405,170404,0.5,0,1,2,1.553637342,19,19.19554715,NA,12,13,89,105,1,2,NA,10,NA,NA,NA,NA,114,122
"1524",170502,170501,0.5,0,1,1,0.542276012,21,21.69753086,15,NA,16,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1525",170503,170501,NA,0,1,1,0.542276012,21,21.69753086,15,NA,16,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1526",170503,170502,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1527",171602,171601,0.5,0,2,1,-0.111181095,21,20.80306122,15,NA,13,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1528",172202,172201,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1529",172203,172201,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1530",172203,172202,0.5,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1531",172302,172301,0.5,0,1,2,-0.532514927,21,21.25472411,NA,12,14,NA,NA,1,1,NA,14,16.71819263,NA,NA,NA,85,89
"1532",172303,172301,0.5,0,1,2,-0.532514927,21,21.25472411,NA,12,14,NA,NA,1,1,NA,12,17.13614744,NA,NA,NA,107,105
"1533",172303,172302,0.5,0,1,1,NA,14,16.71819263,NA,NA,NA,85,89,1,1,NA,12,17.13614744,NA,NA,NA,107,105
"1534",172502,172501,0.5,0,3,2,NA,18,50.83677686,12,10,NA,88,105,3,1,NA,NA,33.17729592,NA,NA,NA,99,110
"1535",172602,172601,0.5,0,3,1,0.542276012,22,22.3755787,19,NA,17,NA,NA,3,2,NA,9,NA,NA,NA,NA,NA,NA
"1536",172603,172601,0.5,0,3,1,0.542276012,22,22.3755787,19,NA,17,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1537",172603,172602,0.5,0,3,2,NA,9,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1538",172702,172701,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1539",172902,172901,0.5,0,1,1,0.215547459,32,17.43205713,NA,NA,15,NA,NA,1,1,NA,30,25.10216227,13,NA,13,NA,NA
"1540",172903,172901,0.25,0,1,1,0.215547459,32,17.43205713,NA,NA,15,NA,NA,1,1,NA,18,22.46621622,14,NA,13,NA,NA
"1541",172903,172902,0.25,0,1,1,NA,30,25.10216227,13,NA,13,NA,NA,1,1,NA,18,22.46621622,14,NA,13,NA,NA
"1542",173202,173201,0.5,0,3,2,NA,16,19.41902428,15,11,13,104,108,3,1,NA,17,25.08777006,NA,NA,14,114,106
"1543",173302,173301,0.5,0,3,2,-0.532514927,20,22.14033762,14,12,13,109,99,3,1,NA,15,20.08571429,NA,NA,13,111,116
"1544",173402,173401,0.5,0,3,2,-0.184822883,21,23.17016602,16,11,16,97,123,3,1,NA,18,24.40972222,16,NA,10,113,126
"1545",173502,173501,0.5,0,3,2,NA,18,17.7189666,NA,12,13,65,89,3,2,NA,16,19.76427336,NA,13,13,87,114
"1546",173503,173501,0.5,0,3,2,NA,18,17.7189666,NA,12,13,65,89,3,2,NA,11,NA,NA,NA,NA,110,103
"1547",173503,173502,0.5,0,3,2,NA,16,19.76427336,NA,13,13,87,114,3,2,NA,11,NA,NA,NA,NA,110,103
"1548",173602,173601,0.5,0,3,2,NA,NA,NA,NA,10,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1549",174002,174001,0.5,0,3,2,NA,NA,NA,NA,NA,NA,128,135,3,1,NA,NA,NA,NA,NA,NA,128,128
"1550",174502,174501,0.25,0,3,2,NA,14,21.72668638,NA,12,NA,103,82,3,2,NA,NA,NA,NA,NA,NA,128,114
"1551",174503,174501,0.25,0,3,2,NA,14,21.72668638,NA,12,NA,103,82,3,2,NA,NA,NA,NA,NA,NA,108,106
"1552",174503,174502,0.5,0,3,2,NA,NA,NA,NA,NA,NA,128,114,3,2,NA,NA,NA,NA,NA,NA,108,106
"1553",174702,174701,0.25,0,3,1,NA,28,22.88699853,15,NA,12,113,116,3,1,-0.764638203,19,19.76427336,NA,NA,12,111,123
"1554",175202,175201,0.5,0,1,2,-0.184822883,24,30.03540039,16,11,15,126,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1555",175402,175401,0.5,0,2,2,-1.227899017,28,28.33915614,14,9,16,90,101,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1556",175403,175401,0.25,0,2,2,-1.227899017,28,28.33915614,14,9,16,90,101,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1557",175403,175402,0.25,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1558",175404,175402,0.25,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.184822883,21,24.62579882,16,11,13,102,119
"1559",175404,175401,0.25,0,2,2,-1.227899017,28,28.33915614,14,9,16,90,101,2,2,-0.184822883,21,24.62579882,16,11,13,102,119
"1560",175404,175403,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.184822883,21,24.62579882,16,11,13,102,119
"1561",175405,175402,0.25,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,17,28.52965661,15,11,13,82,86
"1562",175405,175403,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,17,28.52965661,15,11,13,82,86
"1563",175405,175401,0.25,0,2,2,-1.227899017,28,28.33915614,14,9,16,90,101,2,2,NA,17,28.52965661,15,11,13,82,86
"1564",175405,175404,0.5,0,2,2,-0.184822883,21,24.62579882,16,11,13,102,119,2,2,NA,17,28.52965661,15,11,13,82,86
"1565",175406,175405,0.5,0,2,2,NA,17,28.52965661,15,11,13,82,86,2,1,NA,NA,NA,NA,NA,NA,90,83
"1566",175406,175402,0.25,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,90,83
"1567",175406,175401,0.25,0,2,2,-1.227899017,28,28.33915614,14,9,16,90,101,2,1,NA,NA,NA,NA,NA,NA,90,83
"1568",175406,175403,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,90,83
"1569",175406,175404,0.5,0,2,2,-0.184822883,21,24.62579882,16,11,13,102,119,2,1,NA,NA,NA,NA,NA,NA,90,83
"1570",175407,175402,0.25,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
